time,x,y,z,speed,grounded,nextGate,misses,penalty
5.613,-626.469,7.955,-209.761,35.831,4,11,0,0
5.714,-626.541,7.967,-206.178,35.831,4,11,0,0
5.814,-626.613,7.980,-202.596,35.831,4,11,0,0
5.914,-626.685,7.992,-199.013,35.831,4,11,0,0
6.014,-626.757,8.005,-195.431,35.831,4,11,0,0
6.114,-626.829,8.017,-191.849,35.831,4,11,0,0
6.214,-626.901,8.030,-188.266,35.831,4,11,0,0
6.315,-626.973,8.042,-184.684,35.831,4,11,0,0
6.415,-627.045,8.055,-181.101,35.831,4,11,0,0
6.515,-627.117,8.067,-177.519,35.831,4,11,0,0
6.615,-627.189,8.079,-173.937,35.831,4,11,0,0
6.715,-627.261,8.092,-170.354,35.831,4,11,0,0
6.815,-627.333,8.104,-166.772,35.831,4,11,0,0
6.915,-627.405,8.117,-163.190,35.831,4,11,0,0
7.016,-627.477,8.129,-159.607,35.831,4,11,0,0
7.116,-627.549,8.141,-156.025,35.831,4,11,0,0
7.217,-627.622,8.154,-152.442,35.831,4,11,0,0
7.317,-627.708,8.169,-148.144,35.831,4,11,0,0
7.418,-627.780,8.181,-144.561,35.831,4,11,0,0
7.518,-627.852,8.193,-140.979,35.831,4,11,0,0
7.618,-627.924,8.206,-137.396,35.831,4,11,0,0
7.720,-627.996,8.218,-133.814,35.831,4,11,0,0
7.820,-628.068,8.231,-130.232,35.831,4,11,0,0
7.920,-628.140,8.243,-126.649,35.831,4,11,0,0
8.020,-628.212,8.256,-123.067,35.831,4,12,0,0
8.120,-628.284,8.268,-119.484,35.831,4,12,0,0
8.220,-628.356,8.281,-115.902,35.831,4,12,0,0
8.320,-628.428,8.293,-112.320,35.831,4,12,0,0
8.421,-628.500,8.306,-108.737,35.831,4,12,0,0
8.521,-628.572,8.334,-105.157,35.830,4,12,0,0
8.621,-628.644,8.475,-101.604,35.643,4,12,0,0
8.721,-628.715,8.767,-98.063,35.643,4,12,0,0
8.821,-628.787,9.157,-94.532,35.630,4,12,0,0
8.921,-628.858,9.642,-91.014,35.598,4,12,0,0
9.022,-628.929,10.219,-87.514,35.559,4,12,0,0
9.122,-628.999,10.889,-84.034,35.516,4,12,0,0
9.222,-629.068,11.647,-80.576,35.469,4,12,0,0
9.322,-629.138,12.492,-77.144,35.423,4,12,0,0
9.423,-629.206,13.421,-73.738,35.372,4,12,0,0
9.523,-629.274,14.429,-70.359,35.327,4,12,0,0
9.623,-629.342,15.439,-66.979,35.101,0,12,0,0
9.723,-629.410,16.352,-63.605,34.773,0,12,0,0
9.824,-629.478,17.165,-60.237,34.471,0,12,0,0
9.924,-629.546,17.879,-56.874,34.196,0,12,0,0
10.024,-629.613,18.493,-53.518,33.948,0,12,0,0
10.124,-629.680,19.008,-50.169,33.729,0,12,0,0
10.225,-629.748,19.423,-46.826,33.538,0,12,0,0
10.325,-629.815,19.739,-43.489,33.376,0,12,0,0
10.425,-629.882,19.957,-40.160,33.243,0,12,0,0
10.525,-629.949,20.076,-36.837,33.138,0,12,0,0
10.625,-630.015,20.096,-33.522,33.062,0,12,0,0
10.726,-630.082,20.019,-30.213,33.014,0,12,0,0
10.826,-630.148,19.843,-26.912,32.993,0,12,0,0
10.926,-630.214,19.569,-23.619,32.996,0,12,0,0
11.026,-630.280,19.199,-20.332,33.021,0,12,0,0
11.126,-630.346,18.730,-17.053,33.064,0,12,0,0
11.227,-630.412,18.165,-13.781,33.121,0,12,0,0
11.327,-630.478,17.503,-10.517,33.186,0,12,0,0
11.427,-630.543,16.745,-7.259,33.253,0,12,0,0
11.527,-630.608,15.890,-4.010,33.318,0,12,0,0
11.627,-630.674,14.939,-0.767,33.374,0,12,0,0
11.727,-630.739,13.892,2.469,33.415,0,12,0,0
11.827,-630.804,12.749,5.698,33.436,0,12,0,0
11.928,-630.868,11.510,8.919,33.433,0,12,0,0
12.028,-630.933,10.176,12.134,33.401,0,12,0,0
12.128,-630.997,8.765,15.333,33.051,0,12,0,0
12.228,-631.063,8.650,18.506,32.060,4,12,0,0
12.328,-631.129,8.721,21.757,32.833,4,12,0,0
12.429,-631.196,8.804,25.085,33.581,4,12,0,0
12.529,-631.265,8.860,28.486,34.307,4,12,0,0
12.630,-631.335,8.884,31.954,34.900,4,12,0,0
12.730,-631.406,8.889,35.466,35.258,4,12,0,0
12.830,-631.477,8.890,39.006,35.477,4,12,0,0
12.930,-631.549,8.895,42.561,35.611,4,12,0,0
13.030,-631.621,8.906,46.127,35.694,4,12,0,0
13.130,-631.693,8.921,49.699,35.745,4,12,0,0
13.231,-631.765,8.939,53.274,35.777,4,12,0,0
13.331,-631.837,8.956,56.853,35.797,4,12,0,0
13.431,-631.910,8.972,60.432,35.809,4,12,0,0
13.531,-631.982,8.987,64.013,35.817,4,12,0,0
13.631,-632.054,9.002,67.594,35.822,4,12,0,0
13.731,-632.127,9.017,71.176,35.825,4,12,0,0
13.831,-632.199,9.031,74.758,35.827,4,13,0,0
13.932,-632.271,9.046,78.340,35.828,4,13,0,0
14.032,-632.344,9.061,81.922,35.829,4,13,0,0
14.132,-632.416,9.076,85.504,35.829,4,13,0,0
14.233,-632.488,9.091,89.086,35.829,4,13,0,0
14.333,-632.561,9.106,92.668,35.830,4,13,0,0
14.433,-632.633,9.120,96.251,35.830,4,13,0,0
14.533,-632.705,9.135,99.833,35.830,4,13,0,0
14.634,-632.778,9.149,103.415,35.830,4,13,0,0
14.734,-632.850,9.164,106.997,35.830,4,13,0,0
14.834,-632.922,9.178,110.580,35.830,4,13,0,0
14.934,-632.995,9.192,114.162,35.830,4,13,0,0
15.035,-633.067,9.206,117.744,35.830,4,13,0,0
15.135,-633.139,9.220,121.326,35.830,4,13,0,0
15.235,-633.212,9.234,124.909,35.830,4,13,0,0
15.335,-633.284,9.248,128.491,35.830,4,13,0,0
15.436,-633.356,9.261,132.073,35.831,4,13,0,0
15.536,-633.429,9.275,135.656,35.831,4,13,0,0
15.636,-633.501,9.288,139.238,35.831,4,13,0,0
15.737,-633.573,9.301,142.820,35.831,4,13,0,0
15.837,-633.645,9.314,146.403,35.831,4,13,0,0
15.937,-633.718,9.326,149.985,35.831,4,13,0,0
16.037,-633.805,9.341,154.284,35.831,4,13,0,0
16.137,-633.877,9.354,157.866,35.831,4,13,0,0
16.238,-633.949,9.366,161.449,35.831,4,13,0,0
16.338,-634.022,9.378,165.031,35.831,4,13,0,0
16.438,-634.094,9.389,168.613,35.832,4,13,0,0
16.539,-634.166,9.401,172.196,35.832,4,13,0,0
16.639,-634.239,9.412,175.778,35.832,4,13,0,0
16.739,-634.311,9.423,179.361,35.832,4,13,0,0
16.839,-634.383,9.433,182.943,35.832,4,13,0,0
16.940,-634.456,9.444,186.526,35.832,4,13,0,0
17.040,-634.528,9.454,190.108,35.832,4,13,0,0
17.140,-634.600,9.463,193.691,35.833,4,13,0,0
17.240,-634.673,9.473,197.273,35.833,4,13,0,0
17.341,-634.745,9.482,200.856,35.833,4,13,0,0
17.441,-634.817,9.490,204.438,35.833,4,13,0,0
17.541,-634.890,9.498,208.021,35.833,4,13,0,0
17.641,-634.962,9.506,211.604,35.834,4,13,0,0
17.742,-635.034,9.514,215.186,35.834,4,13,0,0
17.842,-635.106,9.521,218.769,35.834,4,13,0,0
17.942,-635.179,9.528,222.352,35.834,4,13,0,0
18.042,-635.251,9.534,225.934,35.834,4,13,0,0
18.142,-635.323,9.541,229.517,35.834,4,13,0,0
18.242,-635.396,9.548,233.100,35.835,4,13,0,0
18.343,-635.468,9.554,236.683,35.835,4,13,0,0
18.443,-635.540,9.560,240.265,35.835,4,13,0,0
18.543,-635.613,9.565,243.848,35.835,4,13,0,0
18.643,-635.685,9.571,247.431,35.835,4,13,0,0
18.743,-635.757,9.576,251.014,35.835,4,13,0,0
18.843,-635.830,9.581,254.597,35.836,4,13,0,0
18.944,-635.902,9.586,258.179,35.836,4,13,0,0
