time,x,y,z,speed,grounded,nextGate,misses,penalty
5.857,-626.545,7.969,-205.817,35.796,4,11,0,0
5.957,-626.616,7.981,-202.239,35.796,4,11,0,0
6.057,-626.688,7.994,-198.660,35.796,4,11,0,0
6.173,-626.774,8.009,-194.365,35.796,4,11,0,0
6.273,-626.846,8.021,-190.786,35.796,4,11,0,0
6.373,-626.918,8.033,-187.207,35.796,4,11,0,0
6.490,-627.004,8.048,-182.913,35.796,4,11,0,0
6.590,-627.075,8.061,-179.334,35.796,4,11,0,0
6.691,-627.147,8.073,-175.755,35.796,4,11,0,0
6.791,-627.219,8.086,-172.176,35.796,4,11,0,0
6.891,-627.291,8.098,-168.597,35.796,4,11,0,0
6.991,-627.362,8.110,-165.018,35.796,4,11,0,0
7.091,-627.434,8.123,-161.439,35.796,4,11,0,0
7.192,-627.506,8.135,-157.861,35.796,4,11,0,0
7.292,-627.577,8.147,-154.282,35.796,4,11,0,0
7.393,-627.649,8.160,-150.703,35.796,4,11,0,0
7.493,-627.721,8.172,-147.124,35.796,4,11,0,0
7.609,-627.807,8.187,-142.829,35.796,4,11,0,0
7.726,-627.893,8.202,-138.535,35.796,4,11,0,0
7.826,-627.965,8.214,-134.956,35.796,4,11,0,0
7.943,-628.051,8.229,-130.661,35.796,4,11,0,0
8.043,-628.122,8.242,-127.082,35.796,4,11,0,0
8.143,-628.194,8.254,-123.503,35.796,4,12,0,0
8.243,-628.266,8.267,-119.924,35.796,4,12,0,0
8.360,-628.352,8.282,-115.630,35.796,4,12,0,0
8.462,-628.424,8.294,-112.051,35.796,4,12,0,0
8.563,-628.495,8.308,-108.472,35.796,4,12,0,0
8.663,-628.567,8.339,-104.895,35.794,4,12,0,0
8.764,-628.639,8.439,-101.332,35.710,4,12,0,0
8.864,-628.710,8.721,-97.793,35.625,4,12,0,0
8.964,-628.781,9.131,-94.261,35.607,4,12,0,0
9.064,-628.852,9.627,-90.744,35.588,4,12,0,0
9.165,-628.923,10.207,-87.245,35.552,4,12,0,0
9.265,-628.993,10.880,-83.767,35.501,4,12,0,0
9.365,-629.062,11.647,-80.312,35.445,4,12,0,0
9.465,-629.131,12.498,-76.883,35.390,4,12,0,0
9.565,-629.200,13.432,-73.482,35.334,4,12,0,0
9.666,-629.268,14.442,-70.106,35.275,2,12,0,0
9.766,-629.336,15.440,-66.727,35.037,0,12,0,0
9.883,-629.418,16.511,-62.678,34.645,0,12,0,0
9.983,-629.486,17.293,-59.310,34.342,0,12,0,0
10.083,-629.554,17.975,-55.948,34.061,0,12,0,0
10.183,-629.622,18.557,-52.593,33.802,0,12,0,0
10.283,-629.689,19.040,-49.245,33.571,0,12,0,0
10.383,-629.757,19.423,-45.903,33.372,0,12,0,0
10.483,-629.824,19.707,-42.570,33.210,0,12,0,0
10.583,-629.891,19.893,-39.245,33.088,0,12,0,0
10.683,-629.958,19.980,-35.927,33.007,0,12,0,0
10.783,-630.025,19.969,-32.618,32.965,0,12,0,0
10.883,-630.092,19.860,-29.316,32.957,0,12,0,0
10.984,-630.158,19.653,-26.023,32.974,0,12,0,0
11.084,-630.225,19.349,-22.737,33.006,0,12,0,0
11.184,-630.291,18.947,-19.459,33.041,0,12,0,0
11.301,-630.370,18.337,-15.536,33.070,0,12,0,0
11.417,-630.436,17.722,-12.274,33.067,0,12,0,0
11.518,-630.515,16.857,-8.370,33.039,0,12,0,0
11.634,-630.581,16.029,-5.124,32.958,0,12,0,0
11.734,-630.646,15.106,-1.885,32.851,0,12,0,0
11.834,-630.711,14.086,1.347,32.710,0,12,0,0
11.951,-630.790,12.735,5.218,32.508,0,12,0,0
12.068,-630.868,11.247,9.080,32.277,0,12,0,0
12.184,-630.946,9.620,12.933,32.030,0,12,0,0
12.284,-631.010,8.568,16.124,31.117,4,12,0,0
12.384,-631.072,8.606,19.262,31.653,4,12,0,0
12.485,-631.134,8.715,22.466,32.316,4,12,0,0
12.585,-631.198,8.810,25.735,32.958,4,12,0,0
12.685,-631.263,8.864,29.068,33.580,4,12,0,0
12.785,-631.330,8.883,32.461,34.181,4,12,0,0
12.885,-631.397,8.886,35.913,34.735,4,12,0,0
12.985,-631.465,8.888,39.409,35.110,4,12,0,0
13.085,-631.534,8.895,42.935,35.349,4,12,0,0
13.185,-631.603,8.908,46.479,35.503,4,12,0,0
13.301,-631.686,8.927,50.747,35.619,4,12,0,0
13.418,-631.770,8.948,55.026,35.688,4,12,0,0
13.518,-631.839,8.964,58.596,35.724,4,12,0,0
13.635,-631.909,8.979,62.169,35.748,4,12,0,0
13.751,-631.993,8.997,66.459,35.766,4,12,0,0
13.851,-632.063,9.012,70.036,35.776,4,12,0,0
13.952,-632.133,9.027,73.613,35.782,4,13,0,0
14.052,-632.203,9.041,77.191,35.786,4,13,0,0
14.152,-632.273,9.056,80.769,35.789,4,13,0,0
14.252,-632.342,9.071,84.347,35.791,4,13,0,0
14.352,-632.412,9.086,87.926,35.792,4,13,0,0
14.469,-632.496,9.104,92.220,35.793,4,13,0,0
14.570,-632.566,9.118,95.799,35.793,4,13,0,0
14.670,-632.636,9.133,99.377,35.794,4,13,0,0
14.770,-632.706,9.147,102.956,35.794,4,13,0,0
14.886,-632.790,9.165,107.250,35.794,4,13,0,0
15.003,-632.874,9.182,111.545,35.794,4,13,0,0
15.120,-632.957,9.199,115.839,35.795,4,13,0,0
15.220,-633.027,9.213,119.418,35.795,4,13,0,0
15.320,-633.097,9.227,122.997,35.795,4,13,0,0
15.420,-633.167,9.240,126.576,35.795,4,13,0,0
15.521,-633.237,9.254,130.155,35.795,4,13,0,0
15.621,-633.307,9.267,133.733,35.795,4,13,0,0
15.721,-633.377,9.281,137.312,35.795,4,13,0,0
15.822,-633.447,9.294,140.891,35.795,4,13,0,0
15.922,-633.516,9.307,144.470,35.795,4,13,0,0
16.022,-633.586,9.320,148.049,35.795,4,13,0,0
16.122,-633.656,9.332,151.628,35.796,4,13,0,0
16.238,-633.740,9.347,155.922,35.796,4,13,0,0
16.355,-633.810,9.359,159.501,35.796,4,13,0,0
16.455,-633.880,9.371,163.080,35.796,4,13,0,0
16.555,-633.950,9.383,166.659,35.796,4,13,0,0
16.656,-634.020,9.395,170.238,35.796,4,13,0,0
16.756,-634.090,9.406,173.817,35.796,4,13,0,0
16.872,-634.173,9.419,178.112,35.797,4,13,0,0
16.972,-634.243,9.430,181.690,35.797,4,13,0,0
17.089,-634.327,9.442,185.985,35.797,4,13,0,0
17.189,-634.397,9.452,189.564,35.797,4,13,0,0
17.291,-634.467,9.462,193.143,35.797,4,13,0,0
17.408,-634.551,9.473,197.438,35.798,4,13,0,0
17.508,-634.621,9.482,201.017,35.798,4,13,0,0
17.625,-634.705,9.492,205.312,35.798,4,13,0,0
17.741,-634.788,9.502,209.607,35.798,4,13,0,0
17.858,-634.872,9.511,213.902,35.799,4,13,0,0
17.975,-634.942,9.518,217.482,35.799,4,13,0,0
18.091,-635.026,9.527,221.777,35.799,4,13,0,0
18.191,-635.096,9.533,225.356,35.799,4,13,0,0
18.291,-635.166,9.540,228.935,35.800,4,13,0,0
18.391,-635.236,9.546,232.515,35.800,4,13,0,0
18.491,-635.306,9.553,236.094,35.800,4,13,0,0
18.591,-635.375,9.559,239.673,35.800,4,13,0,0
18.702,-635.459,9.566,243.968,35.800,4,13,0,0
18.803,-635.529,9.571,247.548,35.801,4,13,0,0
18.903,-635.599,9.576,251.127,35.801,4,13,0,0
