time,x,y,z,speed,grounded,nextGate,misses,penalty
5.825,-626.743,8.003,-196.036,44.228,4,11,0,0
5.942,-626.850,8.021,-190.708,44.541,4,11,0,0
6.042,-626.939,8.037,-186.239,44.793,4,11,0,0
6.142,-627.030,8.052,-181.746,45.037,4,11,0,0
6.242,-627.120,8.068,-177.229,45.273,4,11,0,0
6.343,-627.211,8.084,-172.689,45.502,4,11,0,0
6.443,-627.303,8.100,-168.126,45.723,4,11,0,0
6.543,-627.395,8.115,-163.542,45.937,4,11,0,0
6.643,-627.487,8.131,-158.937,46.145,4,11,0,0
6.743,-627.580,8.147,-154.311,46.345,4,11,0,0
6.843,-627.674,8.163,-149.666,46.540,4,11,0,0
6.943,-627.767,8.179,-145.002,46.728,4,11,0,0
7.059,-627.880,8.199,-139.380,46.946,4,11,0,0
7.176,-627.993,8.219,-133.733,47.155,4,11,0,0
7.293,-628.107,8.238,-128.061,47.357,4,11,0,0
7.393,-628.203,8.255,-123.317,47.519,4,12,0,0
7.493,-628.298,8.271,-118.556,47.676,4,12,0,0
7.593,-628.394,8.288,-113.781,47.828,4,12,0,0
7.693,-628.490,8.305,-108.990,47.975,4,12,0,0
7.793,-628.586,8.338,-104.187,48.116,4,12,0,0
7.893,-628.682,8.569,-99.419,47.823,4,12,0,0
7.993,-628.778,9.064,-94.679,47.811,4,12,0,0
8.108,-628.874,9.729,-89.961,47.787,4,12,0,0
8.222,-628.988,10.747,-84.341,47.726,4,12,0,0
8.326,-629.081,11.775,-79.701,47.633,4,12,0,0
8.426,-629.172,12.954,-75.106,47.539,4,12,0,0
8.526,-629.262,14.284,-70.565,47.412,4,12,0,0
8.643,-629.369,15.904,-65.125,47.064,0,12,0,0
8.743,-629.458,17.147,-60.600,46.700,0,12,0,0
8.860,-629.565,18.507,-55.179,46.274,0,12,0,0
8.976,-629.671,19.722,-49.771,45.852,0,12,0,0
9.093,-629.777,20.792,-44.375,45.438,0,12,0,0
9.210,-629.866,21.573,-39.888,45.070,0,12,0,0
9.326,-629.972,22.379,-34.517,44.699,0,12,0,0
9.443,-630.077,23.042,-29.161,44.382,0,12,0,0
9.560,-630.182,23.561,-23.819,44.133,0,12,0,0
9.660,-630.270,23.885,-19.379,43.979,0,12,0,0
9.776,-630.375,24.144,-14.064,43.869,0,12,0,0
9.893,-630.479,24.262,-8.765,43.822,0,12,0,0
10.010,-630.566,24.251,-4.359,43.820,0,12,0,0
10.126,-630.670,24.110,0.914,43.846,0,12,0,0
10.227,-630.756,23.885,5.297,43.871,0,12,0,0
10.327,-630.842,23.562,9.671,43.884,0,12,0,0
10.427,-630.928,23.143,14.035,43.874,0,12,0,0
10.527,-631.014,22.626,18.391,43.833,0,12,0,0
10.627,-631.100,22.011,22.737,43.756,0,12,0,0
10.744,-631.202,21.147,27.941,43.619,0,12,0,0
10.860,-631.305,20.143,33.133,43.437,0,12,0,0
10.977,-631.407,19.001,38.312,43.219,0,12,0,0
11.077,-631.491,17.943,42.620,43.016,0,12,0,0
11.194,-631.593,16.547,47.778,42.768,0,12,0,0
11.310,-631.677,15.279,52.067,42.546,0,12,0,0
11.411,-631.778,13.631,57.204,42.330,0,12,0,0
11.511,-631.863,12.153,61.475,42.155,0,12,0,0
11.611,-631.947,10.579,65.739,42.004,0,12,0,0
11.711,-632.030,8.911,69.994,41.878,0,12,0,0
11.811,-632.139,8.816,74.208,42.028,4,13,0,0
11.927,-632.268,8.916,78.429,42.360,4,13,0,0
12.044,-632.430,9.039,83.536,42.747,4,13,0,0
12.144,-632.568,9.101,87.827,43.057,4,13,0,0
12.245,-632.707,9.129,92.148,43.356,4,13,0,0
12.345,-632.847,9.139,96.499,43.645,4,13,0,0
12.461,-633.016,9.148,101.757,43.980,4,13,0,0
12.561,-633.159,9.159,106.169,44.249,4,13,0,0
12.678,-633.330,9.178,111.498,44.561,4,13,0,0
12.795,-633.503,9.201,116.864,44.861,4,13,0,0
12.895,-633.648,9.220,121.362,45.102,4,13,0,0
13.012,-633.823,9.242,126.791,45.382,4,13,0,0
13.112,-633.970,9.259,131.341,45.607,4,13,0,0
13.212,-634.117,9.276,135.912,45.824,4,13,0,0
13.312,-634.265,9.293,140.505,46.035,4,13,0,0
13.428,-634.414,9.309,145.118,46.239,4,13,0,0
13.545,-634.593,9.329,150.681,46.475,4,13,0,0
13.662,-634.773,9.349,156.271,46.703,4,13,0,0
13.778,-634.954,9.368,161.887,46.921,4,13,0,0
13.895,-635.136,9.386,167.530,47.132,4,13,0,0
14.012,-635.319,9.404,173.197,47.334,4,13,0,0
14.128,-635.472,9.419,177.938,47.497,4,13,0,0
14.228,-635.625,9.433,182.695,47.655,4,13,0,0
14.345,-635.810,9.449,188.423,47.838,4,13,0,0
14.462,-635.995,9.464,194.173,48.014,4,13,0,0
14.578,-636.182,9.479,199.944,48.184,4,13,0,0
14.695,-636.368,9.493,205.734,48.347,4,13,0,0
14.795,-636.524,9.504,210.575,48.479,4,13,0,0
14.912,-636.712,9.516,216.400,48.631,4,13,0,0
15.028,-636.869,9.525,221.268,48.754,4,13,0,0
15.128,-637.027,9.535,226.148,48.872,4,13,0,0
15.228,-637.184,9.544,231.039,48.987,4,13,0,0
15.328,-637.343,9.552,235.942,49.099,4,13,0,0
15.445,-637.533,9.562,241.840,49.228,4,13,0,0
15.562,-637.724,9.571,247.753,49.353,4,13,0,0
15.678,-637.917,9.577,253.681,49.473,4,13,0,0
15.795,-638.109,9.582,259.623,49.588,4,13,0,0
15.912,-638.302,9.587,265.578,49.700,4,13,0,0
16.028,-638.461,9.591,270.551,49.789,4,13,0,0
16.145,-638.645,9.597,276.530,49.893,4,13,0,0
16.262,-638.816,9.602,282.522,49.992,4,13,0,0
16.362,-638.945,9.606,287.524,50.072,4,13,0,0
16.462,-639.060,9.608,292.535,50.150,4,13,0,0
16.562,-639.159,9.611,297.554,50.225,4,13,0,0
16.662,-639.243,9.613,302.580,50.298,4,13,0,0
16.779,-639.325,9.616,308.621,50.382,4,13,0,0
16.879,-639.378,9.618,313.663,50.450,4,13,0,0
16.979,-639.419,9.619,318.712,50.516,4,13,0,0
17.079,-639.449,9.619,323.768,50.580,4,14,1,5
17.179,-639.468,9.618,328.829,50.643,4,14,1,5
17.280,-639.476,9.616,333.897,50.703,4,14,1,5
17.380,-639.473,9.613,338.971,50.761,4,14,1,5
17.480,-639.457,9.610,344.051,50.818,4,14,1,5
17.580,-639.428,9.606,349.136,50.873,4,14,1,5
17.697,-639.372,9.600,355.245,50.936,4,14,1,5
17.813,-639.289,9.593,361.361,50.998,4,14,1,5
17.930,-639.197,9.585,366.463,51.047,4,14,1,5
18.030,-639.081,9.575,371.569,51.095,4,14,1,5
18.133,-638.904,9.562,377.702,51.150,4,14,1,5
18.237,-638.722,9.550,382.817,51.194,4,14,1,5
18.337,-638.504,9.538,387.934,51.236,4,14,1,5
18.437,-638.245,9.525,393.054,51.277,4,14,1,5
18.537,-637.940,9.511,398.175,51.315,4,14,1,5
18.637,-637.583,9.496,403.296,51.351,4,14,1,5
18.737,-637.166,9.480,408.417,51.385,4,14,1,5
18.854,-636.582,9.456,414.559,51.424,4,14,1,5
18.970,-635.899,9.422,420.695,51.461,4,14,1,5
