time,x,y,z,speed,wheels,up,target
0.860,806.780,150.745,193.864,7.897,4,0.999,1
0.880,806.679,150.739,193.986,7.921,4,0.999,1
0.900,806.578,150.733,194.107,7.868,4,0.999,1
0.920,806.477,150.727,194.228,7.897,4,0.999,1
0.940,806.376,150.721,194.350,7.921,4,0.999,1
0.960,806.275,150.715,194.470,7.868,4,0.999,1
0.980,806.174,150.709,194.592,7.897,4,0.999,1
1.000,806.073,150.704,194.713,7.921,4,0.999,1
1.020,805.972,150.698,194.834,7.868,4,0.999,1
1.040,805.871,150.692,194.955,7.897,4,0.999,1
1.060,805.770,150.686,195.077,7.920,4,0.999,1
1.080,805.669,150.681,195.198,7.868,4,0.999,1
1.100,805.568,150.675,195.319,7.897,4,0.999,1
1.120,805.467,150.669,195.441,7.920,4,0.999,1
1.140,805.366,150.664,195.561,7.868,4,0.999,1
1.160,805.265,150.658,195.683,7.897,4,0.999,1
1.180,805.164,150.652,195.804,7.920,4,0.999,1
1.200,805.063,150.647,195.925,7.868,4,0.999,1
1.220,804.962,150.641,196.046,7.897,4,0.999,1
1.240,804.860,150.635,196.168,7.920,4,0.999,1
1.260,804.760,150.630,196.289,7.868,4,0.999,1
1.280,804.659,150.624,196.410,7.897,4,0.999,1
1.300,804.557,150.618,196.532,7.920,4,0.999,1
1.320,804.457,150.612,196.652,7.868,4,0.999,1
1.340,804.356,150.607,196.774,7.897,4,0.999,1
1.360,804.255,150.601,196.895,7.920,4,0.999,1
1.380,804.154,150.595,197.016,7.868,4,0.999,1
1.400,804.053,150.589,197.137,7.897,4,0.999,1
1.420,803.952,150.584,197.259,7.920,4,0.999,1
1.440,803.851,150.578,197.380,7.868,4,0.999,1
1.460,803.750,150.572,197.501,7.897,4,0.999,1
1.480,803.649,150.566,197.623,7.920,4,0.999,1
1.500,803.548,150.561,197.743,7.868,4,0.999,1
1.520,803.447,150.555,197.865,7.897,4,0.999,1
1.540,803.346,150.549,197.986,7.920,4,0.999,1
1.560,803.245,150.543,198.107,7.868,4,0.999,1
1.580,803.144,150.537,198.228,7.897,4,0.999,1
1.600,803.043,150.532,198.350,7.920,4,0.999,1
1.620,802.942,150.526,198.471,7.868,4,0.999,1
1.640,802.841,150.520,198.592,7.897,4,0.999,1
1.660,802.740,150.514,198.714,7.920,4,0.999,1
1.680,802.639,150.509,198.834,7.868,4,0.999,1
1.700,802.538,150.503,198.956,7.897,4,0.999,1
1.720,802.437,150.497,199.077,7.920,4,0.999,1
1.740,802.336,150.491,199.198,7.868,4,0.999,1
1.760,802.235,150.485,199.319,7.897,4,0.999,1
1.780,802.134,150.480,199.441,7.920,4,0.999,1
1.800,802.033,150.474,199.562,7.868,4,0.999,1
1.820,801.932,150.468,199.683,7.897,4,0.999,1
1.840,801.831,150.462,199.805,7.920,4,0.999,1
1.860,801.730,150.456,199.925,7.868,4,0.999,1
1.880,801.629,150.451,200.047,7.897,4,0.999,1
1.900,801.528,150.445,200.168,7.920,4,0.999,1
1.920,801.427,150.439,200.289,7.868,4,0.999,1
1.940,801.326,150.433,200.410,7.897,4,0.999,1
1.960,801.225,150.428,200.532,7.920,4,0.999,1
1.980,801.124,150.422,200.653,7.868,4,0.999,1
2.000,801.023,150.416,200.774,7.897,4,0.999,1
2.020,800.922,150.410,200.896,7.920,4,0.999,1
2.040,800.821,150.404,201.016,7.868,4,0.999,1
2.060,800.720,150.399,201.138,7.897,4,0.999,1
2.080,800.619,150.393,201.259,7.920,4,0.999,1
2.100,800.518,150.387,201.380,7.868,4,0.999,1
2.120,800.417,150.381,201.501,7.897,4,0.999,1
2.140,800.316,150.376,201.623,7.920,4,0.999,1
2.160,800.215,150.370,201.744,7.868,4,0.999,1
2.180,800.114,150.364,201.865,7.897,4,0.999,1
2.200,800.013,150.358,201.987,7.920,4,0.999,1
2.220,799.912,150.352,202.107,7.868,4,0.999,1
2.240,799.811,150.347,202.229,7.897,4,0.999,1
2.260,799.710,150.341,202.350,7.920,4,0.999,1
2.280,799.609,150.335,202.471,7.868,4,0.999,1
2.300,799.508,150.329,202.592,7.897,4,0.999,1
2.320,799.406,150.324,202.714,7.920,4,0.999,1
2.340,799.306,150.318,202.835,7.868,4,0.999,1
2.360,799.205,150.312,202.956,7.897,4,0.999,1
2.380,799.103,150.306,203.077,7.920,4,0.999,1
2.400,799.003,150.300,203.198,7.868,4,0.999,1
2.420,798.902,150.295,203.320,7.897,4,0.999,1
2.440,798.800,150.289,203.441,7.920,4,0.999,1
2.460,798.700,150.283,203.562,7.868,4,0.999,1
2.480,798.599,150.277,203.683,7.897,4,0.999,1
2.500,798.497,150.272,203.805,7.920,4,0.999,1
2.520,798.397,150.266,203.926,7.868,4,0.999,1
2.540,798.296,150.260,204.047,7.897,4,0.999,1
2.560,798.194,150.254,204.168,7.920,4,0.999,1
2.580,798.094,150.248,204.289,7.868,4,0.999,1
2.600,797.993,150.243,204.410,7.897,4,0.999,1
2.620,797.891,150.237,204.532,7.920,4,0.999,1
2.640,797.791,150.231,204.653,7.868,4,0.999,1
2.660,797.690,150.225,204.774,7.897,4,0.999,1
2.680,797.588,150.220,204.896,7.920,4,0.999,1
2.700,797.488,150.214,205.017,7.868,4,0.999,1
2.720,797.387,150.208,205.138,7.897,4,0.999,1
2.740,797.285,150.202,205.259,7.920,4,0.999,1
2.760,797.185,150.196,205.380,7.868,4,0.999,1
2.780,797.083,150.191,205.501,7.897,4,0.999,1
2.800,796.982,150.185,205.623,7.920,4,0.999,1
2.820,796.881,150.179,205.744,7.868,4,0.999,1
2.840,796.780,150.173,205.865,7.897,4,0.999,1
2.860,796.679,150.168,205.987,7.920,4,0.999,1
2.880,796.578,150.162,206.107,7.868,4,0.999,1
2.900,796.477,150.156,206.229,7.897,4,0.999,1
2.920,796.376,150.150,206.350,7.920,4,0.999,1
2.940,796.275,150.144,206.471,7.868,4,0.999,1
2.960,796.174,150.139,206.592,7.897,4,0.999,1
2.980,796.073,150.133,206.714,7.920,4,0.999,1
3.000,795.972,150.127,206.835,7.868,4,0.999,1
3.020,795.871,150.121,206.956,7.897,4,0.999,1
3.040,795.770,150.116,207.078,7.920,4,0.999,1
3.060,795.669,150.110,207.198,7.868,4,0.999,1
3.080,795.568,150.104,207.320,7.897,4,0.999,1
3.100,795.467,150.098,207.441,7.920,4,0.999,1
3.120,795.366,150.092,207.562,7.868,4,0.999,1
3.140,795.265,150.087,207.683,7.897,4,0.999,1
3.160,795.164,150.081,207.805,7.920,4,0.999,1
3.180,795.063,150.075,207.926,7.868,4,0.999,1
3.200,794.962,150.069,208.047,7.897,4,0.999,1
3.220,794.860,150.064,208.169,7.920,4,0.999,1
3.240,794.760,150.058,208.289,7.868,4,0.999,1
3.260,794.659,150.052,208.411,7.897,4,0.999,1
3.280,794.557,150.046,208.532,7.920,4,0.999,1
3.300,794.457,150.040,208.653,7.868,4,0.999,1
3.320,794.356,150.035,208.774,7.897,4,0.999,1
3.340,794.254,150.029,208.896,7.920,4,0.999,1
3.360,794.154,150.023,209.017,7.868,4,0.999,1
3.380,794.053,150.017,209.138,7.897,4,0.999,1
3.400,793.951,150.012,209.259,7.920,4,0.999,1
3.420,793.851,150.006,209.380,7.868,4,0.999,1
3.440,793.750,150.000,209.502,7.897,4,0.999,1
3.460,793.648,149.994,209.623,7.920,4,0.999,1
3.480,793.548,149.988,209.744,7.868,4,0.999,1
3.500,793.447,149.983,209.865,7.897,4,0.999,1
3.520,793.345,149.977,209.987,7.920,4,0.999,1
3.540,793.245,149.971,210.108,7.868,4,0.999,1
3.560,793.143,149.965,210.229,7.897,4,0.999,1
3.580,793.042,149.960,210.350,7.920,4,0.999,1
3.600,792.942,149.954,210.471,7.868,4,0.999,1
3.620,792.840,149.948,210.592,7.897,4,0.999,1
3.640,792.739,149.942,210.714,7.920,4,0.999,1
3.660,792.638,149.936,210.835,7.868,4,0.999,1
3.680,792.537,149.931,210.956,7.897,4,0.999,1
3.700,792.436,149.925,211.078,7.920,4,0.999,1
3.720,792.335,149.919,211.199,7.868,4,0.999,1
3.740,792.234,149.913,211.320,7.897,4,0.999,1
3.760,792.133,149.908,211.441,7.920,4,0.999,1
3.780,792.032,149.902,211.562,7.868,4,0.999,1
3.800,791.931,149.896,211.683,7.897,4,0.999,1
3.820,791.830,149.890,211.805,7.920,4,0.999,1
3.840,791.729,149.884,211.926,7.868,4,0.999,1
3.860,791.628,149.879,212.047,7.897,4,0.999,1
3.880,791.527,149.873,212.169,7.920,4,0.999,1
3.900,791.426,149.867,212.289,7.868,4,0.999,1
3.920,791.325,149.861,212.411,7.897,4,0.999,1
3.940,791.224,149.856,212.532,7.920,4,0.999,1
3.960,791.123,149.850,212.653,7.868,4,0.999,1
3.980,791.022,149.844,212.774,7.897,4,0.999,1
4.000,790.921,149.838,212.896,7.920,4,0.999,1
4.020,790.820,149.832,213.017,7.868,4,0.999,1
4.040,790.719,149.827,213.138,7.897,4,0.999,1
4.060,790.618,149.821,213.260,7.920,4,0.999,1
4.080,790.517,149.815,213.380,7.868,4,0.999,1
4.100,790.416,149.809,213.502,7.897,4,0.999,1
4.120,790.315,149.804,213.623,7.920,4,0.999,1
4.140,790.214,149.798,213.744,7.868,4,0.999,1
4.160,790.113,149.792,213.865,7.897,4,0.999,1
4.180,790.011,149.786,213.987,7.920,4,0.999,1
4.200,789.911,149.780,214.108,7.868,4,0.999,1
4.220,789.810,149.775,214.229,7.897,4,0.999,1
4.240,789.708,149.769,214.351,7.920,4,0.999,1
4.260,789.608,149.763,214.471,7.868,4,0.999,1
4.280,789.507,149.757,214.593,7.897,4,0.999,1
4.300,789.405,149.752,214.714,7.920,4,0.999,1
4.320,789.304,149.746,214.835,7.868,4,0.999,1
4.340,789.203,149.740,214.956,7.897,4,0.999,1
4.360,789.102,149.734,215.078,7.920,4,0.999,1
4.380,789.001,149.728,215.199,7.868,4,0.999,1
4.400,788.900,149.723,215.320,7.897,4,0.999,1
4.420,788.799,149.717,215.442,7.920,4,0.999,1
4.440,788.698,149.711,215.562,7.868,4,0.999,1
4.460,788.597,149.705,215.684,7.897,4,0.999,1
4.480,788.496,149.700,215.805,7.920,4,0.999,1
4.500,788.395,149.694,215.926,7.868,4,0.999,1
4.520,788.294,149.688,216.047,7.897,4,0.999,1
4.540,788.193,149.682,216.169,7.920,4,0.999,1
4.560,788.092,149.676,216.290,7.868,4,0.999,2
4.580,787.991,149.671,216.411,7.897,4,0.999,2
4.600,787.890,149.665,216.533,7.919,4,0.999,2
4.620,787.790,149.659,216.654,7.864,4,0.999,2
4.640,787.691,149.653,216.777,7.888,4,0.999,2
4.660,787.592,149.648,216.901,7.905,4,0.999,2
4.680,787.495,149.642,217.026,7.916,4,0.999,2
4.700,787.400,149.636,217.153,7.922,4,0.999,2
4.720,787.307,149.630,217.281,7.853,4,0.999,2
4.740,787.217,149.624,217.410,7.866,4,0.999,2
4.760,787.130,149.619,217.542,7.875,4,0.999,2
4.780,787.045,149.613,217.676,7.879,4,0.999,2
4.800,786.964,149.607,217.812,7.882,4,0.999,2
4.820,786.886,149.601,217.951,7.882,4,0.999,2
4.840,786.812,149.596,218.091,7.882,4,0.999,2
4.860,786.742,149.590,218.233,7.880,4,0.999,2
4.880,786.675,149.584,218.378,7.878,4,0.999,2
4.900,786.613,149.579,218.524,7.875,4,0.999,2
4.920,786.555,149.573,218.672,7.872,4,0.999,2
4.940,786.502,149.568,218.821,7.870,4,0.999,2
4.960,786.453,149.563,218.972,7.867,4,0.999,2
4.980,786.409,149.557,219.125,7.864,4,0.999,2
5.000,786.369,149.552,219.279,7.862,4,0.999,2
5.020,786.334,149.547,219.433,7.860,4,0.999,2
5.040,786.304,149.542,219.589,7.857,4,0.999,2
5.060,786.279,149.537,219.746,7.855,4,0.999,2
5.080,786.258,149.532,219.903,7.853,4,0.999,2
5.100,786.243,149.528,220.060,7.851,4,0.999,2
5.120,786.232,149.524,220.219,7.850,4,0.999,2
5.140,786.226,149.520,220.377,7.848,4,0.999,2
5.160,786.226,149.516,220.535,7.846,4,0.999,2
5.180,786.230,149.513,220.693,7.844,4,0.999,2
5.200,786.239,149.510,220.851,7.842,4,0.999,2
5.220,786.253,149.507,221.009,7.841,4,0.999,2
5.240,786.272,149.504,221.166,7.839,4,1.000,2
5.260,786.296,149.501,221.322,7.838,4,1.000,2
5.280,786.325,149.499,221.478,7.839,4,1.000,2
5.300,786.358,149.497,221.633,7.842,4,1.000,2
5.320,786.396,149.495,221.786,7.846,4,1.000,2
5.340,786.439,149.493,221.939,7.851,4,1.000,2
5.360,786.486,149.492,222.090,7.858,4,1.000,2
5.380,786.537,149.491,222.240,7.866,4,1.000,2
5.400,786.592,149.490,222.388,7.875,4,1.000,2
5.420,786.650,149.489,222.535,7.884,4,1.000,2
5.440,786.712,149.489,222.681,7.893,4,1.000,2
5.460,786.777,149.489,222.826,7.902,4,1.000,2
5.480,786.844,149.489,222.970,7.911,4,1.000,2
5.500,786.915,149.489,223.112,7.920,4,1.000,2
5.520,786.986,149.489,223.252,7.856,4,1.000,2
5.540,787.060,149.489,223.391,7.877,4,1.000,2
5.560,787.137,149.490,223.530,7.895,4,1.000,2
5.580,787.214,149.490,223.668,7.909,4,1.000,2
5.600,787.294,149.491,223.805,7.922,4,1.000,2
5.620,787.374,149.491,223.940,7.861,4,1.000,2
5.640,787.456,149.492,224.075,7.883,4,1.000,2
5.660,787.538,149.493,224.210,7.901,4,1.000,2
5.680,787.622,149.493,224.344,7.916,4,1.000,2
5.700,787.707,149.494,224.478,7.929,4,1.000,2
5.720,787.792,149.495,224.610,7.867,4,1.000,2
5.740,787.877,149.496,224.743,7.889,4,1.000,2
5.760,787.964,149.496,224.875,7.906,4,1.000,2
5.780,788.051,149.497,225.008,7.921,4,1.000,2
5.800,788.137,149.497,225.139,7.861,4,1.000,2
5.820,788.225,149.498,225.270,7.884,4,1.000,2
5.840,788.312,149.498,225.402,7.903,4,1.000,2
5.860,788.401,149.499,225.533,7.918,4,1.000,2
5.880,788.488,149.499,225.664,7.859,4,1.000,2
5.900,788.576,149.500,225.795,7.882,4,1.000,2
5.920,788.665,149.500,225.926,7.901,4,1.000,2
5.940,788.753,149.500,226.057,7.916,4,1.000,2
5.960,788.842,149.500,226.188,7.929,4,1.000,2
5.980,788.931,149.500,226.318,7.868,4,1.000,2
6.000,789.019,149.500,226.449,7.889,4,1.000,2
6.020,789.108,149.500,226.580,7.907,4,1.000,2
6.040,789.197,149.500,226.711,7.921,4,1.000,2
6.060,789.286,149.500,226.841,7.862,4,1.000,2
6.080,789.374,149.500,226.971,7.884,4,1.000,2
6.100,789.463,149.500,227.102,7.903,4,1.000,2
6.120,789.552,149.500,227.233,7.918,4,1.000,2
6.140,789.641,149.500,227.363,7.859,4,1.000,2
6.160,789.729,149.500,227.493,7.882,4,1.000,2
6.180,789.818,149.500,227.624,7.901,4,1.000,2
6.200,789.907,149.500,227.755,7.917,4,1.000,2
6.220,789.996,149.500,227.885,7.858,4,1.000,2
6.240,790.084,149.499,228.015,7.882,4,1.000,2
6.260,790.173,149.499,228.146,7.901,4,1.000,2
6.280,790.262,149.499,228.277,7.916,4,1.000,2
6.300,790.351,149.499,228.408,7.929,4,1.000,2
6.320,790.440,149.499,228.538,7.868,4,1.000,2
6.340,790.528,149.499,228.668,7.889,4,1.000,2
6.360,790.617,149.499,228.799,7.907,4,1.000,2
6.380,790.706,149.499,228.930,7.921,4,1.000,2
6.400,790.795,149.499,229.060,7.862,4,1.000,2
6.420,790.883,149.499,229.191,7.885,4,1.000,2
6.440,790.972,149.499,229.322,7.903,4,1.000,2
6.460,791.061,149.499,229.453,7.918,4,1.000,2
6.480,791.149,149.499,229.583,7.859,4,1.000,2
6.500,791.238,149.499,229.713,7.882,4,1.000,2
6.520,791.326,149.499,229.844,7.901,4,1.000,2
6.540,791.415,149.499,229.975,7.917,4,1.000,2
6.560,791.504,149.499,230.105,7.858,4,1.000,2
6.580,791.592,149.499,230.235,7.882,4,1.000,2
6.600,791.681,149.499,230.366,7.901,4,1.000,2
6.620,791.770,149.499,230.497,7.916,4,1.000,2
6.640,791.859,149.499,230.628,7.929,4,1.000,2
6.660,791.947,149.499,230.759,7.868,4,1.000,2
6.680,792.036,149.499,230.889,7.889,4,1.000,2
6.700,792.125,149.499,231.020,7.907,4,1.000,2
6.720,792.214,149.499,231.151,7.921,4,1.000,2
6.740,792.302,149.499,231.281,7.862,4,1.000,2
6.760,792.390,149.499,231.412,7.885,4,1.000,2
6.780,792.479,149.499,231.542,7.903,4,1.000,2
6.800,792.568,149.499,231.674,7.918,4,1.000,2
6.820,792.656,149.499,231.804,7.859,4,1.000,2
6.840,792.745,149.499,231.934,7.882,4,1.000,2
6.860,792.833,149.499,232.065,7.901,4,1.000,2
6.880,792.922,149.499,232.196,7.917,4,1.000,2
6.900,793.011,149.499,232.326,7.858,4,1.000,2
6.920,793.099,149.499,232.456,7.882,4,1.000,2
6.940,793.188,149.499,232.587,7.901,4,1.000,2
6.960,793.277,149.499,232.718,7.916,4,1.000,2
6.980,793.366,149.499,232.849,7.929,4,1.000,2
7.000,793.454,149.499,232.980,7.868,4,1.000,2
7.020,793.543,149.499,233.110,7.889,4,1.000,2
7.040,793.631,149.499,233.241,7.907,4,1.000,2
7.060,793.720,149.499,233.372,7.921,4,1.000,2
7.080,793.809,149.499,233.502,7.862,4,1.000,2
7.100,793.897,149.499,233.633,7.885,4,1.000,2
7.120,793.986,149.499,233.764,7.903,4,1.000,2
7.140,794.075,149.499,233.895,7.918,4,1.000,2
7.160,794.163,149.499,234.025,7.859,4,1.000,2
7.180,794.252,149.499,234.155,7.882,4,1.000,2
7.200,794.340,149.499,234.286,7.901,4,1.000,2
7.220,794.429,149.499,234.417,7.917,4,1.000,2
7.240,794.517,149.499,234.547,7.858,4,1.000,2
7.260,794.606,149.499,234.678,7.882,4,1.000,2
7.280,794.695,149.499,234.808,7.901,4,1.000,2
7.300,794.783,149.499,234.939,7.916,4,1.000,2
7.320,794.872,149.499,235.071,7.929,4,1.000,2
7.340,794.961,149.499,235.201,7.868,4,1.000,2
7.360,795.049,149.499,235.331,7.889,4,1.000,2
7.380,795.138,149.499,235.462,7.907,4,1.000,2
7.400,795.227,149.499,235.593,7.921,4,1.000,2
7.420,795.315,149.499,235.723,7.862,4,1.000,2
7.440,795.404,149.499,235.854,7.885,4,1.000,2
7.460,795.493,149.499,235.985,7.903,4,1.000,2
7.480,795.582,149.499,236.116,7.918,4,1.000,2
7.500,795.670,149.499,236.246,7.859,4,1.000,2
7.520,795.758,149.499,236.376,7.882,4,1.000,2
7.540,795.847,149.499,236.507,7.901,4,1.000,2
7.560,795.936,149.499,236.638,7.917,4,1.000,2
7.580,796.024,149.499,236.768,7.858,4,1.000,2
7.600,796.113,149.499,236.899,7.882,4,1.000,2
7.620,796.201,149.499,237.029,7.901,4,1.000,2
7.640,796.290,149.499,237.160,7.916,4,1.000,2
7.660,796.379,149.499,237.292,7.929,4,1.000,2
7.680,796.468,149.499,237.422,7.868,4,1.000,2
7.700,796.556,149.499,237.552,7.889,4,1.000,2
7.720,796.645,149.499,237.683,7.907,4,1.000,2
7.740,796.734,149.499,237.814,7.921,4,1.000,2
7.760,796.822,149.499,237.945,7.862,4,1.000,2
7.780,796.911,149.499,238.075,7.885,4,1.000,2
7.800,796.999,149.499,238.206,7.903,4,1.000,2
7.820,797.088,149.499,238.337,7.918,4,1.000,2
7.840,797.177,149.499,238.467,7.859,4,1.000,2
7.860,797.265,149.499,238.597,7.882,4,1.000,2
7.880,797.354,149.499,238.728,7.901,4,1.000,2
7.900,797.443,149.499,238.859,7.917,4,1.000,2
7.920,797.531,149.499,238.989,7.858,4,1.000,2
7.940,797.619,149.499,239.120,7.882,4,1.000,2
7.960,797.708,149.499,239.251,7.901,4,1.000,2
7.980,797.797,149.499,239.382,7.916,4,1.000,2
8.000,797.886,149.499,239.513,7.929,4,1.000,2
8.020,797.974,149.499,239.643,7.868,4,1.000,2
8.040,798.063,149.499,239.774,7.889,4,1.000,2
8.060,798.152,149.499,239.904,7.907,4,1.000,2
8.080,798.241,149.499,240.036,7.921,4,1.000,2
8.100,798.329,149.499,240.166,7.862,4,1.000,2
8.120,798.417,149.499,240.296,7.885,4,1.000,2
8.140,798.506,149.499,240.427,7.903,4,1.000,2
8.160,798.595,149.499,240.558,7.918,4,1.000,2
8.180,798.683,149.499,240.688,7.859,4,1.000,2
8.200,798.772,149.499,240.819,7.882,4,1.000,2
8.220,798.860,149.499,240.949,7.901,4,1.000,2
8.240,798.949,149.499,241.080,7.917,4,1.000,2
8.260,799.038,149.499,241.210,7.858,4,1.000,2
8.280,799.126,149.499,241.341,7.882,4,1.000,2
8.300,799.215,149.499,241.472,7.901,4,1.000,2
8.320,799.304,149.499,241.603,7.916,4,1.000,2
8.340,799.393,149.499,241.734,7.929,4,1.000,2
8.360,799.481,149.499,241.864,7.868,4,1.000,2
8.380,799.570,149.499,241.995,7.889,4,1.000,2
8.400,799.658,149.499,242.126,7.907,4,1.000,2
8.420,799.747,149.499,242.257,7.921,4,1.000,2
8.440,799.835,149.499,242.387,7.862,4,1.000,2
8.460,799.924,149.499,242.517,7.885,4,1.000,2
8.480,800.013,149.499,242.648,7.903,4,1.000,2
8.500,800.102,149.499,242.779,7.918,4,1.000,2
8.520,800.190,149.499,242.909,7.859,4,1.000,2
8.540,800.278,149.499,243.040,7.882,4,1.000,2
8.560,800.367,149.499,243.171,7.901,4,1.000,2
8.580,800.456,149.499,243.302,7.917,4,1.000,2
8.600,800.544,149.499,243.432,7.858,4,1.000,2
8.620,800.633,149.499,243.562,7.882,4,1.000,2
8.640,800.721,149.499,243.693,7.901,4,1.000,2
8.660,800.810,149.499,243.824,7.916,4,1.000,2
8.680,800.899,149.499,243.955,7.929,4,1.000,2
8.700,800.988,149.499,244.085,7.868,4,1.000,2
8.720,801.076,149.499,244.216,7.889,4,1.000,2
8.740,801.165,149.499,244.347,7.907,4,1.000,2
8.760,801.254,149.499,244.478,7.921,4,1.000,2
8.780,801.342,149.499,244.608,7.862,4,1.000,2
8.800,801.431,149.499,244.739,7.885,4,1.000,2
8.820,801.520,149.499,244.869,7.903,4,1.000,2
8.840,801.608,149.499,245.000,7.918,4,1.000,2
8.860,801.697,149.499,245.130,7.859,4,1.000,2
8.880,801.785,149.499,245.261,7.882,4,1.000,2
8.900,801.874,149.499,245.392,7.901,4,1.000,2
8.920,801.963,149.499,245.523,7.917,4,1.000,2
8.940,802.051,149.499,245.653,7.858,4,1.000,2
8.960,802.140,149.499,245.783,7.882,4,1.000,2
8.980,802.228,149.499,245.914,7.901,4,1.000,2
9.000,802.317,149.499,246.045,7.916,4,1.000,3
9.020,802.406,149.499,246.176,7.929,4,1.000,3
9.040,802.495,149.499,246.306,7.866,4,1.000,3
9.060,802.584,149.499,246.436,7.885,4,1.000,3
9.080,802.675,149.499,246.566,7.898,4,1.000,3
9.100,802.767,149.499,246.695,7.906,4,1.000,3
9.120,802.860,149.499,246.823,7.910,4,1.000,3
9.140,802.956,149.499,246.949,7.910,4,1.000,3
9.160,803.054,149.499,247.075,7.908,4,1.000,3
9.180,803.154,149.499,247.198,7.903,4,1.000,3
9.200,803.257,149.499,247.319,7.898,4,1.000,3
9.220,803.363,149.499,247.437,7.891,4,1.000,3
9.240,803.471,149.499,247.553,7.884,4,1.000,3
9.260,803.583,149.499,247.666,7.878,4,1.000,3
9.280,803.697,149.499,247.776,7.871,4,1.000,3
9.300,803.815,149.499,247.882,7.865,4,1.000,3
9.320,803.935,149.500,247.986,7.859,4,1.000,3
9.340,804.058,149.500,248.085,7.853,4,1.000,3
9.360,804.184,149.501,248.181,7.848,4,1.000,3
9.380,804.312,149.501,248.274,7.844,4,1.000,3
9.400,804.443,149.502,248.362,7.840,4,1.000,3
9.420,804.577,149.503,248.446,7.836,4,1.000,3
9.440,804.713,149.504,248.526,7.833,4,1.000,3
9.460,804.852,149.505,248.602,7.830,4,1.000,3
9.480,804.993,149.507,248.673,7.827,4,1.000,3
9.500,805.135,149.508,248.740,7.824,4,1.000,3
9.520,805.280,149.510,248.803,7.822,4,1.000,3
9.540,805.427,149.512,248.861,7.820,4,1.000,3
9.560,805.575,149.514,248.914,7.818,4,1.000,3
9.580,805.725,149.516,248.963,7.816,4,1.000,3
9.600,805.877,149.518,249.007,7.815,4,1.000,3
9.620,806.029,149.521,249.047,7.813,4,1.000,3
9.640,806.183,149.523,249.081,7.812,4,1.000,3
9.660,806.338,149.526,249.111,7.811,4,1.000,3
9.680,806.494,149.529,249.135,7.810,4,1.000,3
9.700,806.650,149.532,249.155,7.809,4,1.000,3
9.720,806.807,149.535,249.170,7.810,4,1.000,3
9.740,806.964,149.539,249.181,7.812,4,1.000,3
9.760,807.121,149.542,249.186,7.816,4,1.000,3
9.780,807.279,149.545,249.186,7.822,4,1.000,3
9.800,807.437,149.548,249.183,7.828,4,1.000,3
9.820,807.594,149.552,249.174,7.836,4,1.000,3
9.840,807.751,149.555,249.162,7.845,4,1.000,3
9.860,807.908,149.558,249.146,7.854,4,1.000,3
9.880,808.065,149.562,249.126,7.864,4,1.000,3
9.900,808.221,149.565,249.103,7.873,4,1.000,3
9.920,808.377,149.569,249.076,7.882,4,1.000,3
9.940,808.532,149.572,249.047,7.891,4,1.000,3
9.960,808.687,149.576,249.015,7.899,4,1.000,3
