time,name,highwayPool,direction,station,lateral,speed,target,brake,recoveries,grounded
51.540,Traffic 1,False,1,944.665,2.384,15.533,15.640,0.000,0,4
51.540,Traffic 2,False,-1,750.308,-2.588,15.567,16.065,0.000,0,4
51.540,Traffic 3,False,1,3300.013,2.677,16.384,16.490,0.000,0,4
51.540,Traffic 4,False,-1,2913.415,-2.522,16.791,16.915,0.000,0,4
51.540,Traffic 5,True,1,3959.086,6.149,26.501,26.680,0.000,0,4
51.540,Traffic 6,True,-1,4282.720,-6.155,27.230,27.405,0.000,0,4
51.540,Traffic 7,True,1,4057.316,2.063,27.942,28.130,0.000,0,4
51.540,Traffic 8,True,-1,4364.210,-1.340,28.200,28.855,0.000,0,4
51.540,Traffic 9,True,1,4130.706,6.160,26.534,26.680,0.000,0,4
51.540,Traffic 10,True,-1,4452.779,-6.119,27.236,27.405,0.000,0,4
51.540,Traffic 11,True,1,4238.472,2.053,27.970,28.130,0.000,0,4
51.540,Traffic 12,True,-1,3181.837,6.169,16.803,16.915,0.000,0,4
51.540,Traffic 13,True,1,364.808,2.643,15.383,15.640,0.000,0,4
51.540,Traffic 14,True,-1,3278.365,-2.601,15.844,16.065,0.000,0,4
51.540,Traffic 15,True,1,3876.314,2.145,27.942,28.130,0.000,0,4
51.540,Traffic 16,True,-1,3287.007,-2.601,16.736,16.859,0.000,0,4
51.540,Traffic 17,True,1,466.554,2.590,15.279,15.640,0.000,0,4
51.540,Traffic 18,True,-1,3380.508,-2.604,15.919,16.065,0.000,0,4
51.540,Traffic 19,True,1,528.042,2.390,16.373,16.490,0.000,0,4
51.540,Traffic 20,True,-1,3390.322,-2.601,16.777,16.915,0.000,0,4
51.680,Traffic 1,False,1,946.871,2.367,15.548,15.640,0.000,0,4
51.680,Traffic 2,False,-1,748.145,-2.604,15.591,16.065,0.000,0,4
51.680,Traffic 3,False,1,3302.298,2.635,16.291,16.490,0.000,0,4
51.680,Traffic 4,False,-1,2911.067,-2.531,16.685,16.915,0.000,0,4
51.680,Traffic 5,True,1,3962.796,6.151,26.501,26.680,0.000,0,4
51.680,Traffic 6,True,-1,4278.910,-6.152,27.230,27.405,0.000,0,4
51.680,Traffic 7,True,1,4061.226,2.063,27.943,28.130,0.000,0,4
51.680,Traffic 8,True,-1,4360.233,-1.330,28.367,28.855,0.000,0,4
51.680,Traffic 9,True,1,4134.417,6.160,26.535,26.680,0.000,0,4
51.680,Traffic 10,True,-1,4448.996,-6.135,27.238,27.405,0.000,0,4
51.680,Traffic 11,True,1,4242.388,2.053,27.970,28.130,0.000,0,4
51.680,Traffic 12,True,-1,3179.494,6.178,16.716,16.915,0.000,0,4
51.680,Traffic 13,True,1,366.801,2.650,15.424,15.640,0.000,0,4
51.680,Traffic 14,True,-1,3276.139,-2.601,15.928,16.065,0.000,0,4
51.680,Traffic 15,True,1,3880.230,2.147,27.941,28.130,0.000,0,4
51.680,Traffic 16,True,-1,3284.660,-2.601,16.779,16.890,0.000,0,4
51.680,Traffic 17,True,1,468.709,2.591,15.278,15.640,0.000,0,4
51.680,Traffic 18,True,-1,3378.276,-2.604,15.964,16.065,0.000,0,4
51.680,Traffic 19,True,1,530.359,2.380,16.289,16.490,0.000,0,4
51.680,Traffic 20,True,-1,3387.970,-2.602,16.814,16.915,0.000,0,4
51.800,Traffic 1,False,1,948.763,2.353,15.543,15.640,0.000,0,4
51.800,Traffic 2,False,-1,746.290,-2.618,15.611,16.065,0.000,0,4
51.800,Traffic 3,False,1,3304.257,2.606,16.347,16.490,0.000,0,4
51.800,Traffic 4,False,-1,2909.060,-2.539,16.761,16.915,0.000,0,4
51.800,Traffic 5,True,1,3965.975,6.151,26.501,26.680,0.000,0,4
51.800,Traffic 6,True,-1,4275.647,-6.150,27.229,27.405,0.000,0,4
51.800,Traffic 7,True,1,4064.576,2.064,27.944,28.130,0.000,0,4
51.800,Traffic 8,True,-1,4356.813,-1.355,28.462,28.855,0.000,0,4
51.800,Traffic 9,True,1,4137.600,6.160,26.536,26.680,0.000,0,4
51.800,Traffic 10,True,-1,4445.764,-6.148,27.238,27.405,0.000,0,4
51.800,Traffic 11,True,1,4245.744,2.053,27.969,28.130,0.000,0,4
51.800,Traffic 12,True,-1,3177.484,6.187,16.778,16.915,0.000,0,4
51.800,Traffic 13,True,1,368.483,2.677,15.243,15.640,0.000,0,4
51.800,Traffic 14,True,-1,3274.225,-2.601,15.965,16.065,0.000,0,4
51.800,Traffic 15,True,1,3883.585,2.141,27.941,28.130,0.000,0,4
51.800,Traffic 16,True,-1,3282.654,-2.601,16.676,16.883,0.000,0,4
51.800,Traffic 17,True,1,470.558,2.590,15.279,15.640,0.000,0,4
51.800,Traffic 18,True,-1,3376.371,-2.604,15.888,16.065,0.000,0,4
51.800,Traffic 19,True,1,532.348,2.372,16.355,16.490,0.000,0,4
51.800,Traffic 20,True,-1,3385.964,-2.603,16.729,16.915,0.000,0,4
51.940,Traffic 1,False,1,950.992,2.338,15.555,15.640,0.000,0,4
51.940,Traffic 2,False,-1,744.118,-2.634,15.633,16.065,0.000,0,4
51.940,Traffic 3,False,1,3306.549,2.579,16.381,16.490,0.000,0,4
51.940,Traffic 4,False,-1,2906.710,-2.550,16.807,16.915,0.000,0,4
51.940,Traffic 5,True,1,3969.685,6.152,26.501,26.680,0.000,0,4
51.940,Traffic 6,True,-1,4271.838,-6.150,27.229,27.405,0.000,0,4
51.940,Traffic 7,True,1,4068.486,2.066,27.945,28.130,0.000,0,4
51.940,Traffic 8,True,-1,4352.815,-1.414,28.536,28.855,0.000,0,4
51.940,Traffic 9,True,1,4141.312,6.159,26.536,26.680,0.000,0,4
51.940,Traffic 10,True,-1,4441.996,-6.161,27.239,27.405,0.000,0,4
51.940,Traffic 11,True,1,4249.660,2.052,27.968,28.130,0.000,0,4
51.940,Traffic 12,True,-1,3175.132,6.195,16.815,16.915,0.000,0,4
51.940,Traffic 13,True,1,370.482,2.737,15.465,15.640,0.000,0,4
51.940,Traffic 14,True,-1,3272.004,-2.579,15.887,16.065,0.000,0,4
51.940,Traffic 15,True,1,3887.498,2.128,27.939,28.130,0.000,0,4
51.940,Traffic 16,True,-1,3280.331,-2.601,16.604,16.768,0.000,0,4
51.940,Traffic 17,True,1,472.714,2.586,15.280,15.640,0.000,0,4
51.940,Traffic 18,True,-1,3374.142,-2.604,15.949,16.065,0.000,0,4
51.940,Traffic 19,True,1,534.667,2.367,16.294,16.490,0.000,0,4
51.940,Traffic 20,True,-1,3383.617,-2.603,16.790,16.915,0.000,0,4
52.060,Traffic 1,False,1,952.877,2.330,15.540,15.640,0.000,0,4
52.060,Traffic 2,False,-1,742.256,-2.646,15.653,16.065,0.000,0,4
52.060,Traffic 3,False,1,3308.510,2.562,16.263,16.490,0.000,0,4
52.060,Traffic 4,False,-1,2904.702,-2.559,16.716,16.915,0.000,0,4
52.060,Traffic 5,True,1,3972.863,6.153,26.501,26.680,0.000,0,4
52.060,Traffic 6,True,-1,4268.578,-6.150,27.228,27.405,0.000,0,4
52.060,Traffic 7,True,1,4071.836,2.067,27.946,28.130,0.000,0,4
52.060,Traffic 8,True,-1,4349.381,-1.482,28.578,28.855,0.000,0,4
52.060,Traffic 9,True,1,4144.494,6.159,26.537,26.680,0.000,0,4
52.060,Traffic 10,True,-1,4438.854,-6.170,26.528,26.656,0.000,0,4
52.060,Traffic 11,True,1,4253.016,2.052,27.967,28.130,0.000,0,4
52.060,Traffic 12,True,-1,3173.128,6.202,16.741,16.915,0.000,0,4
52.060,Traffic 13,True,1,372.193,2.801,15.445,15.640,0.000,0,4
52.060,Traffic 14,True,-1,3270.099,-2.456,15.856,16.065,0.000,0,4
52.060,Traffic 15,True,1,3890.853,2.114,27.939,28.130,0.000,0,4
52.060,Traffic 16,True,-1,3278.342,-2.601,16.498,16.690,0.000,0,4
52.060,Traffic 17,True,1,474.563,2.582,15.282,15.640,0.000,0,4
52.060,Traffic 18,True,-1,3372.232,-2.604,15.846,16.065,0.000,0,4
52.060,Traffic 19,True,1,536.657,2.362,16.377,16.490,0.000,0,4
52.060,Traffic 20,True,-1,3381.601,-2.604,16.818,16.915,0.000,0,4
52.200,Traffic 1,False,1,955.068,2.323,15.546,15.640,0.000,0,4
52.200,Traffic 2,False,-1,740.076,-2.659,15.674,16.065,0.000,0,4
52.200,Traffic 3,False,1,3310.794,2.548,16.340,16.490,0.000,0,4
52.200,Traffic 4,False,-1,2902.357,-2.570,16.785,16.915,0.000,0,4
52.200,Traffic 5,True,1,3976.572,6.153,26.501,26.680,0.000,0,4
52.200,Traffic 6,True,-1,4264.770,-6.152,27.228,27.405,0.000,0,4
52.200,Traffic 7,True,1,4075.746,2.069,27.947,28.130,0.000,0,4
52.200,Traffic 8,True,-1,4345.371,-1.573,28.612,28.855,0.000,0,4
52.200,Traffic 9,True,1,4148.206,6.159,26.537,26.680,0.000,0,4
52.200,Traffic 10,True,-1,4435.202,-6.176,26.575,26.859,0.000,0,4
52.200,Traffic 11,True,1,4256.932,2.053,27.966,28.130,0.000,0,4
52.200,Traffic 12,True,-1,3170.779,6.209,16.797,16.915,0.000,0,4
52.200,Traffic 13,True,1,374.225,2.892,15.466,15.640,0.000,0,4
52.200,Traffic 14,True,-1,3267.900,-2.113,15.845,16.065,0.000,0,4
52.200,Traffic 15,True,1,3894.766,2.096,27.937,28.130,0.000,0,4
52.200,Traffic 16,True,-1,3276.048,-2.601,16.259,16.443,0.000,0,4
52.200,Traffic 17,True,1,476.719,2.575,15.285,15.640,0.000,0,4
52.200,Traffic 18,True,-1,3370.007,-2.604,15.928,16.065,0.000,0,4
52.200,Traffic 19,True,1,538.973,2.361,16.348,16.490,0.000,0,4
52.200,Traffic 20,True,-1,3379.261,-2.605,16.752,16.915,0.000,0,4
52.340,Traffic 1,False,1,957.258,2.322,15.545,15.640,0.000,0,4
52.340,Traffic 2,False,-1,737.891,-2.669,15.695,16.065,0.000,0,4
52.340,Traffic 3,False,1,3313.085,2.540,16.378,16.490,0.000,0,4
52.340,Traffic 4,False,-1,2900.008,-2.579,16.668,16.915,0.000,0,4
52.340,Traffic 5,True,1,3980.282,6.153,26.501,26.680,0.000,0,4
52.340,Traffic 6,True,-1,4260.967,-6.154,27.228,27.405,0.000,0,4
52.340,Traffic 7,True,1,4079.657,2.070,27.949,28.130,0.000,0,4
52.340,Traffic 8,True,-1,4341.355,-1.666,28.633,28.855,0.000,0,4
52.340,Traffic 9,True,1,4151.918,6.159,26.538,26.680,0.000,0,4
52.340,Traffic 10,True,-1,4431.602,-6.175,26.026,25.427,0.173,0,4
52.340,Traffic 11,True,1,4260.849,2.054,27.965,28.130,0.000,0,4
52.340,Traffic 12,True,-1,3168.434,6.215,16.701,16.915,0.000,0,4
52.340,Traffic 13,True,1,376.268,2.988,15.504,15.640,0.000,0,4
52.340,Traffic 14,True,-1,3265.747,-1.555,15.872,16.065,0.000,0,4
52.340,Traffic 15,True,1,3898.678,2.079,27.936,28.130,0.000,0,4
52.340,Traffic 16,True,-1,3273.794,-2.601,16.021,16.151,0.000,0,4
52.340,Traffic 17,True,1,478.876,2.569,15.289,15.640,0.000,0,4
52.340,Traffic 18,True,-1,3367.774,-2.604,15.968,16.065,0.000,0,4
52.340,Traffic 19,True,1,541.312,2.360,16.332,16.490,0.000,0,4
52.340,Traffic 20,True,-1,3376.912,-2.605,16.802,16.915,0.000,0,4
52.440,Traffic 1,False,1,958.824,2.325,15.508,15.640,0.000,0,4
52.440,Traffic 2,False,-1,736.332,-2.675,15.709,16.065,0.000,0,4
52.440,Traffic 3,False,1,3314.724,2.537,16.392,16.490,0.000,0,4
52.440,Traffic 4,False,-1,2898.337,-2.585,16.741,16.915,0.000,0,4
52.440,Traffic 5,True,1,3982.930,6.153,26.502,26.680,0.000,0,4
52.440,Traffic 6,True,-1,4258.246,-6.157,27.227,27.405,0.000,0,4
52.440,Traffic 7,True,1,4082.450,2.071,27.950,28.130,0.000,0,4
52.440,Traffic 8,True,-1,4338.488,-1.731,28.643,28.855,0.000,0,4
52.440,Traffic 9,True,1,4154.570,6.158,26.538,26.680,0.000,0,4
52.440,Traffic 10,True,-1,4429.080,-6.167,25.390,25.582,0.000,0,4
52.440,Traffic 11,True,1,4263.648,2.053,27.964,28.130,0.000,0,4
52.440,Traffic 12,True,-1,3166.760,6.218,16.761,16.915,0.000,0,4
52.440,Traffic 13,True,1,377.703,3.051,15.503,15.640,0.000,0,4
52.440,Traffic 14,True,-1,3264.238,-1.050,15.901,16.065,0.000,0,4
52.440,Traffic 15,True,1,3901.473,2.067,27.936,28.130,0.000,0,4
52.440,Traffic 16,True,-1,3272.201,-2.587,15.918,16.147,0.000,0,4
52.440,Traffic 17,True,1,480.406,2.564,15.292,15.640,0.000,0,4
52.440,Traffic 18,True,-1,3366.188,-2.604,15.889,16.065,0.000,0,4
52.440,Traffic 19,True,1,542.951,2.361,16.391,16.490,0.000,0,4
52.440,Traffic 20,True,-1,3375.234,-2.605,16.670,16.915,0.000,0,4
52.580,Traffic 1,False,1,961.009,2.331,15.503,15.640,0.000,0,4
52.580,Traffic 2,False,-1,734.140,-2.681,15.729,16.065,0.000,0,4
52.580,Traffic 3,False,1,3317.004,2.537,16.323,16.490,0.000,0,4
52.580,Traffic 4,False,-1,2895.989,-2.592,16.797,16.915,0.000,0,4
52.580,Traffic 5,True,1,3986.639,6.154,26.502,26.680,0.000,0,4
52.580,Traffic 6,True,-1,4254.435,-6.162,27.227,27.405,0.000,0,4
52.580,Traffic 7,True,1,4086.362,2.071,27.951,28.130,0.000,0,4
52.580,Traffic 8,True,-1,4334.473,-1.815,28.652,28.855,0.000,0,4
52.580,Traffic 9,True,1,4158.283,6.158,26.539,26.680,0.000,0,4
52.580,Traffic 10,True,-1,4425.691,-6.152,24.950,23.883,0.306,0,4
52.580,Traffic 11,True,1,4267.564,2.051,27.963,28.130,0.000,0,4
52.580,Traffic 12,True,-1,3164.411,6.222,16.807,16.915,0.000,0,4
52.580,Traffic 13,True,1,379.773,3.141,15.568,15.640,0.000,0,4
52.580,Traffic 14,True,-1,3262.160,-0.238,15.945,16.065,0.000,0,4
52.580,Traffic 15,True,1,3905.385,2.053,27.935,28.130,0.000,0,4
52.580,Traffic 16,True,-1,3269.967,-2.455,16.002,16.382,0.000,0,4
52.580,Traffic 17,True,1,482.564,2.557,15.298,15.640,0.000,0,4
52.580,Traffic 18,True,-1,3363.959,-2.604,15.949,16.065,0.000,0,4
52.580,Traffic 19,True,1,545.287,2.363,16.394,16.490,0.000,0,4
52.580,Traffic 20,True,-1,3372.893,-2.605,16.761,16.915,0.000,0,4
52.700,Traffic 1,False,1,962.882,2.340,15.467,15.640,0.000,0,4
52.700,Traffic 2,False,-1,732.260,-2.684,15.746,16.065,0.000,0,4
52.700,Traffic 3,False,1,3318.967,2.539,16.365,16.490,0.000,0,4
52.700,Traffic 4,False,-1,2893.977,-2.598,16.686,16.915,0.000,0,4
52.700,Traffic 5,True,1,3989.817,6.154,26.502,26.680,0.000,0,4
52.700,Traffic 6,True,-1,4251.168,-6.164,27.226,27.405,0.000,0,4
52.700,Traffic 7,True,1,4089.715,2.071,27.953,28.130,0.000,0,4
52.700,Traffic 8,True,-1,4331.029,-1.878,28.657,28.855,0.000,0,4
52.700,Traffic 9,True,1,4161.466,6.158,26.539,26.680,0.000,0,4
52.700,Traffic 10,True,-1,4422.850,-6.144,24.845,25.427,0.000,0,4
52.700,Traffic 11,True,1,4270.920,2.048,27.962,28.130,0.000,0,4
52.700,Traffic 12,True,-1,3162.403,6.224,16.716,16.915,0.000,0,4
52.700,Traffic 13,True,1,381.545,3.207,15.478,15.640,0.000,0,4
52.700,Traffic 14,True,-1,3260.402,0.516,15.829,16.065,0.000,0,4
52.700,Traffic 15,True,1,3908.738,2.043,27.934,28.130,0.000,0,4
52.700,Traffic 16,True,-1,3268.055,-2.170,16.114,16.576,0.000,0,4
52.700,Traffic 17,True,1,484.417,2.551,15.303,15.640,0.000,0,4
52.700,Traffic 18,True,-1,3362.049,-2.604,15.846,16.065,0.000,0,4
52.700,Traffic 19,True,1,547.272,2.367,16.356,16.490,0.000,0,4
52.700,Traffic 20,True,-1,3370.879,-2.605,16.802,16.915,0.000,0,4
52.840,Traffic 1,False,1,965.064,2.353,15.443,15.640,0.000,0,4
52.840,Traffic 2,False,-1,730.060,-2.685,15.765,16.065,0.000,0,4
52.840,Traffic 3,False,1,3321.260,2.543,16.390,16.490,0.000,0,4
52.840,Traffic 4,False,-1,2891.635,-2.603,16.770,16.915,0.000,0,4
52.840,Traffic 5,True,1,3993.525,6.154,26.502,26.680,0.000,0,4
52.840,Traffic 6,True,-1,4247.357,-6.165,27.225,27.405,0.000,0,4
52.840,Traffic 7,True,1,4093.626,2.071,27.954,28.130,0.000,0,4
52.840,Traffic 8,True,-1,4327.012,-1.941,28.661,28.855,0.000,0,4
52.840,Traffic 9,True,1,4165.179,6.158,26.540,26.680,0.000,0,4
52.840,Traffic 10,True,-1,4419.649,-6.159,24.869,26.110,0.000,0,4
52.840,Traffic 11,True,1,4274.837,2.045,27.961,28.130,0.000,0,4
52.840,Traffic 12,True,-1,3160.057,6.226,16.785,16.915,0.000,0,4
52.840,Traffic 13,True,1,383.643,3.272,15.436,15.640,0.000,0,4
52.840,Traffic 14,True,-1,3258.369,1.417,15.921,16.065,0.000,0,4
52.840,Traffic 15,True,1,3912.649,2.034,27.933,28.130,0.000,0,4
52.840,Traffic 16,True,-1,3265.849,-1.628,16.251,16.623,0.000,0,4
52.840,Traffic 17,True,1,486.577,2.545,15.310,15.640,0.000,0,4
52.840,Traffic 18,True,-1,3359.823,-2.603,15.929,16.065,0.000,0,4
52.840,Traffic 19,True,1,549.585,2.371,16.361,16.490,0.000,0,4
52.840,Traffic 20,True,-1,3368.533,-2.605,16.703,16.915,0.000,0,4
52.980,Traffic 1,False,1,967.244,2.369,15.414,15.640,0.000,0,4
52.980,Traffic 2,False,-1,727.857,-2.685,15.783,16.065,0.000,0,4
52.980,Traffic 3,False,1,3323.542,2.550,16.314,16.490,0.000,0,4
52.980,Traffic 4,False,-1,2889.284,-2.607,16.812,16.915,0.000,0,4
52.980,Traffic 5,True,1,3997.234,6.155,26.503,26.680,0.000,0,4
52.980,Traffic 6,True,-1,4243.545,-6.166,27.224,27.405,0.000,0,4
52.980,Traffic 7,True,1,4097.539,2.070,27.955,28.130,0.000,0,4
52.980,Traffic 8,True,-1,4322.996,-1.991,28.662,28.855,0.000,0,4
52.980,Traffic 9,True,1,4168.892,6.158,26.540,26.680,0.000,0,4
52.980,Traffic 10,True,-1,4416.309,-6.201,24.887,25.067,0.000,0,4
52.980,Traffic 11,True,1,4278.753,2.041,27.960,28.130,0.000,0,4
52.980,Traffic 12,True,-1,3157.708,6.226,16.667,16.915,0.000,0,4
52.980,Traffic 13,True,1,385.760,3.318,15.555,15.640,0.000,0,4
52.980,Traffic 14,True,-1,3256.322,2.310,15.963,16.065,0.000,0,4
52.980,Traffic 15,True,1,3916.561,2.028,27.933,28.130,0.000,0,4
52.980,Traffic 16,True,-1,3263.677,-0.902,16.405,16.686,0.000,0,4
52.980,Traffic 17,True,1,488.739,2.539,15.319,15.640,0.000,0,4
52.980,Traffic 18,True,-1,3357.590,-2.603,15.969,16.065,0.000,0,4
52.980,Traffic 19,True,1,551.898,2.377,16.364,16.490,0.000,0,4
52.980,Traffic 20,True,-1,3366.189,-2.604,16.778,16.915,0.000,0,4
53.100,Traffic 1,False,1,969.112,2.384,15.524,15.640,0.000,0,4
53.100,Traffic 2,False,-1,725.966,-2.683,15.798,16.065,0.000,0,4
53.100,Traffic 3,False,1,3325.503,2.556,16.360,16.490,0.000,0,4
53.100,Traffic 4,False,-1,2887.279,-2.609,16.729,16.915,0.000,0,4
53.100,Traffic 5,True,1,4000.412,6.155,26.503,26.680,0.000,0,4
53.100,Traffic 6,True,-1,4240.279,-6.165,27.223,27.405,0.000,0,4
53.100,Traffic 7,True,1,4100.892,2.069,27.956,28.130,0.000,0,4
53.100,Traffic 8,True,-1,4319.553,-2.024,28.663,28.855,0.000,0,4
53.100,Traffic 9,True,1,4172.076,6.157,26.540,26.680,0.000,0,4
53.100,Traffic 10,True,-1,4413.576,-6.275,25.287,27.361,0.000,0,4
53.100,Traffic 11,True,1,4282.109,2.039,27.960,28.130,0.000,0,4
53.100,Traffic 12,True,-1,3155.702,6.226,16.751,16.915,0.000,0,4
53.100,Traffic 13,True,1,387.582,3.342,15.494,15.640,0.000,0,4
53.100,Traffic 14,True,-1,3254.562,3.039,15.881,16.065,0.000,0,4
53.100,Traffic 15,True,1,3919.913,2.025,27.932,28.130,0.000,0,4
53.100,Traffic 16,True,-1,3261.840,-0.179,16.453,16.566,0.000,0,4
53.100,Traffic 17,True,1,490.596,2.535,15.327,15.640,0.000,0,4
53.100,Traffic 18,True,-1,3355.686,-2.603,15.901,16.065,0.000,0,4
53.100,Traffic 19,True,1,553.880,2.384,16.333,16.490,0.000,0,4
53.100,Traffic 20,True,-1,3364.188,-2.604,16.681,16.852,0.000,0,4
53.240,Traffic 1,False,1,971.286,2.404,15.494,15.640,0.000,0,4
53.240,Traffic 2,False,-1,723.755,-2.678,15.815,16.065,0.000,0,4
53.240,Traffic 3,False,1,3327.796,2.563,16.387,16.490,0.000,0,4
53.240,Traffic 4,False,-1,2884.932,-2.611,16.792,16.915,0.000,0,4
53.240,Traffic 5,True,1,4004.119,6.155,26.503,26.680,0.000,0,4
53.240,Traffic 6,True,-1,4236.467,-6.164,27.222,27.405,0.000,0,4
53.240,Traffic 7,True,1,4104.804,2.068,27.958,28.130,0.000,0,4
53.240,Traffic 8,True,-1,4315.538,-2.051,28.663,28.855,0.000,0,4
53.240,Traffic 9,True,1,4175.789,6.157,26.541,26.680,0.000,0,4
53.240,Traffic 10,True,-1,4410.242,-6.400,25.707,26.578,0.000,0,4
53.240,Traffic 11,True,1,4286.025,2.036,27.959,28.130,0.000,0,4
53.240,Traffic 12,True,-1,3153.354,6.226,16.802,16.915,0.000,0,4
53.240,Traffic 13,True,1,389.734,3.351,15.463,15.640,0.000,0,4
53.240,Traffic 14,True,-1,3252.479,3.833,15.934,16.065,0.000,0,4
53.240,Traffic 15,True,1,3923.824,2.024,27.932,28.130,0.000,0,4
53.240,Traffic 16,True,-1,3259.727,0.723,16.359,16.564,0.000,0,4
53.240,Traffic 17,True,1,492.761,2.531,15.338,15.640,0.000,0,4
53.240,Traffic 18,True,-1,3353.456,-2.603,15.955,16.065,0.000,0,4
53.240,Traffic 19,True,1,556.190,2.392,16.338,16.490,0.000,0,4
53.240,Traffic 20,True,-1,3361.848,-2.604,16.739,16.857,0.000,0,4
53.380,Traffic 1,False,1,973.459,2.424,15.455,15.640,0.000,0,4
53.380,Traffic 2,False,-1,721.541,-2.673,15.832,16.065,0.000,0,4
53.380,Traffic 3,False,1,3330.078,2.570,16.313,16.490,0.000,0,4
53.380,Traffic 4,False,-1,2882.585,-2.612,16.686,16.915,0.000,0,4
53.380,Traffic 5,True,1,4007.828,6.155,26.504,26.680,0.000,0,4
53.380,Traffic 6,True,-1,4232.655,-6.162,27.221,27.405,0.000,0,4
53.380,Traffic 7,True,1,4108.718,2.067,27.959,28.130,0.000,0,4
53.380,Traffic 8,True,-1,4311.522,-2.069,28.663,28.855,0.000,0,4
53.380,Traffic 9,True,1,4179.502,6.157,26.541,26.680,0.000,0,4
53.380,Traffic 10,True,-1,4406.797,-6.563,25.675,26.625,0.000,0,4
53.380,Traffic 11,True,1,4289.939,2.034,27.959,28.130,0.000,0,4
53.380,Traffic 12,True,-1,3151.010,6.225,16.716,16.915,0.000,0,4
53.380,Traffic 13,True,1,391.899,3.339,15.451,15.640,0.000,0,4
53.380,Traffic 14,True,-1,3250.363,4.548,15.957,16.065,0.000,0,4
53.380,Traffic 15,True,1,3927.736,2.024,27.931,28.130,0.000,0,4
53.380,Traffic 16,True,-1,3257.624,1.644,16.421,16.526,0.000,0,4
53.380,Traffic 17,True,1,494.929,2.528,15.349,15.640,0.000,0,4
53.380,Traffic 18,True,-1,3351.230,-2.602,15.876,16.065,0.000,0,4
53.380,Traffic 19,True,1,558.499,2.402,16.336,16.490,0.000,0,4
53.380,Traffic 20,True,-1,3359.514,-2.604,16.616,16.722,0.000,0,4
53.500,Traffic 1,False,1,975.323,2.441,15.537,15.640,0.000,0,4
53.500,Traffic 2,False,-1,719.640,-2.667,15.846,16.065,0.000,0,4
53.500,Traffic 3,False,1,3332.039,2.576,16.359,16.490,0.000,0,4
53.500,Traffic 4,False,-1,2880.578,-2.613,16.762,16.915,0.000,0,4
53.500,Traffic 5,True,1,4011.005,6.156,26.504,26.680,0.000,0,4
53.500,Traffic 6,True,-1,4229.389,-6.160,27.220,27.405,0.000,0,4
53.500,Traffic 7,True,1,4112.071,2.066,27.960,28.130,0.000,0,4
53.500,Traffic 8,True,-1,4308.081,-2.077,28.663,28.855,0.000,0,4
53.500,Traffic 9,True,1,4182.685,6.157,26.541,26.680,0.000,0,4
53.500,Traffic 10,True,-1,4403.784,-6.705,25.311,25.562,0.000,0,4
53.500,Traffic 11,True,1,4293.295,2.034,27.958,28.130,0.000,0,4
53.500,Traffic 12,True,-1,3149.000,6.225,16.778,16.915,0.000,0,4
53.500,Traffic 13,True,1,393.773,3.313,15.540,15.640,0.000,0,4
53.500,Traffic 14,True,-1,3248.524,5.088,15.963,16.065,0.000,0,4
53.500,Traffic 15,True,1,3931.087,2.026,27.931,28.130,0.000,0,4
53.500,Traffic 16,True,-1,3255.824,2.415,16.339,16.490,0.000,0,4
53.500,Traffic 17,True,1,496.791,2.524,15.361,15.640,0.000,0,4
53.500,Traffic 18,True,-1,3349.321,-2.602,15.937,16.065,0.000,0,4
53.500,Traffic 19,True,1,560.480,2.411,16.283,16.490,0.000,0,4
53.500,Traffic 20,True,-1,3357.519,-2.603,16.644,16.744,0.000,0,4
53.640,Traffic 1,False,1,977.491,2.462,15.499,15.640,0.000,0,4
53.640,Traffic 2,False,-1,717.419,-2.660,15.861,16.065,0.000,0,4
53.640,Traffic 3,False,1,3334.332,2.583,16.387,16.490,0.000,0,4
53.640,Traffic 4,False,-1,2878.228,-2.613,16.808,16.915,0.000,0,4
53.640,Traffic 5,True,1,4014.712,6.156,26.504,26.680,0.000,0,4
53.640,Traffic 6,True,-1,4225.577,-6.158,27.219,27.405,0.000,0,4
53.640,Traffic 7,True,1,4115.984,2.065,27.961,28.130,0.000,0,4
53.640,Traffic 8,True,-1,4304.068,-2.081,28.662,28.855,0.000,0,4
53.640,Traffic 9,True,1,4186.400,6.156,26.541,26.680,0.000,0,4
53.640,Traffic 10,True,-1,4400.167,-6.826,25.146,25.285,0.000,0,4
53.640,Traffic 11,True,1,4297.209,2.033,27.958,28.130,0.000,0,4
53.640,Traffic 12,True,-1,3146.649,6.224,16.815,16.915,0.000,0,4
53.640,Traffic 13,True,1,395.968,3.268,15.530,15.640,0.000,0,4
53.640,Traffic 14,True,-1,3246.359,5.627,15.839,16.065,0.000,0,4
53.640,Traffic 15,True,1,3934.998,2.029,27.931,28.130,0.000,0,4
53.640,Traffic 16,True,-1,3253.708,3.268,16.071,16.313,0.000,0,4
53.640,Traffic 17,True,1,498.963,2.522,15.376,15.640,0.000,0,4
53.640,Traffic 18,True,-1,3347.090,-2.602,15.829,16.065,0.000,0,4
53.640,Traffic 19,True,1,562.789,2.422,16.421,16.490,0.000,0,4
53.640,Traffic 20,True,-1,3355.202,-2.603,16.573,16.742,0.000,0,4
53.780,Traffic 1,False,1,979.658,2.482,15.447,15.640,0.000,0,4
53.780,Traffic 2,False,-1,715.194,-2.652,15.876,16.065,0.000,0,4
53.780,Traffic 3,False,1,3336.616,2.589,16.303,16.490,0.000,0,4
