time,station,travel,lateral,x,y,z,speed,up,water
1.50,17.12,12.05,0.65,705.12,81.39,-102.69,11.75,0.995,0.000
1.52,17.35,12.28,0.65,705.32,81.41,-102.80,11.75,0.995,0.000
1.54,17.59,12.52,0.65,705.53,81.43,-102.90,11.75,0.995,0.000
1.56,17.82,12.75,0.65,705.74,81.46,-103.01,11.76,0.995,0.000
1.58,18.06,12.99,0.65,705.95,81.48,-103.12,11.76,0.995,0.000
1.60,18.29,13.22,0.65,706.16,81.51,-103.23,11.76,0.995,0.000
1.62,18.53,13.46,0.65,706.36,81.53,-103.33,11.76,0.995,0.000
1.64,18.76,13.69,0.65,706.57,81.55,-103.44,11.76,0.995,0.000
1.66,19.00,13.93,0.65,706.78,81.58,-103.55,11.77,0.995,0.000
1.68,19.23,14.16,0.65,706.99,81.60,-103.66,11.77,0.995,0.000
1.70,19.47,14.40,0.65,707.20,81.62,-103.76,11.77,0.995,0.000
1.72,19.70,14.63,0.65,707.40,81.65,-103.87,11.77,0.995,0.000
1.74,19.94,14.87,0.65,707.61,81.67,-103.98,11.77,0.995,0.000
1.76,20.17,15.11,0.65,707.82,81.70,-104.08,11.77,0.995,0.000
1.78,20.41,15.34,0.65,708.03,81.72,-104.19,11.77,0.995,0.000
1.80,20.65,15.58,0.65,708.24,81.74,-104.30,11.77,0.995,0.000
1.82,20.88,15.81,0.65,708.45,81.77,-104.41,11.77,0.995,0.000
1.84,21.12,16.05,0.65,708.65,81.79,-104.51,11.77,0.995,0.000
1.86,21.35,16.28,0.65,708.86,81.81,-104.62,11.77,0.995,0.000
1.88,21.59,16.52,0.65,709.07,81.84,-104.72,11.77,0.995,0.000
1.90,21.82,16.75,0.65,709.28,81.86,-104.83,11.77,0.995,0.000
1.92,22.06,16.99,0.65,709.49,81.89,-104.94,11.77,0.995,0.000
1.94,22.29,17.23,0.65,709.70,81.91,-105.04,11.78,0.995,0.000
1.96,22.53,17.46,0.65,709.91,81.93,-105.15,11.78,0.995,0.000
1.98,22.77,17.70,0.65,710.12,81.96,-105.26,11.78,0.995,0.000
2.00,23.00,17.93,0.65,710.32,81.98,-105.36,11.78,0.995,0.000
2.02,23.24,18.17,0.65,710.53,82.01,-105.47,11.78,0.995,0.000
2.04,23.47,18.40,0.65,710.74,82.03,-105.57,11.78,0.995,0.000
2.06,23.71,18.64,0.65,710.95,82.05,-105.68,11.78,0.995,0.000
2.08,23.94,18.87,0.65,711.16,82.08,-105.78,11.78,0.995,0.000
2.10,24.18,19.11,0.65,711.37,82.10,-105.89,11.78,0.995,0.000
2.12,24.41,19.34,0.65,711.58,82.13,-105.99,11.78,0.995,0.000
2.14,24.65,19.58,0.65,711.79,82.15,-106.10,11.78,0.995,0.000
2.16,24.89,19.82,0.65,712.00,82.18,-106.20,11.78,0.995,0.000
2.18,25.12,20.05,0.65,712.21,82.20,-106.31,11.78,0.995,0.000
2.20,25.36,20.29,0.65,712.42,82.22,-106.41,11.78,0.995,0.000
2.22,25.59,20.52,0.65,712.63,82.25,-106.52,11.78,0.995,0.000
2.24,25.83,20.76,0.65,712.84,82.27,-106.62,11.77,0.995,0.000
2.26,26.06,20.99,0.65,713.05,82.30,-106.73,11.77,0.995,0.000
2.28,26.30,21.23,0.65,713.26,82.32,-106.83,11.77,0.995,0.000
2.30,26.53,21.46,0.65,713.47,82.35,-106.93,11.77,0.995,0.000
2.32,26.77,21.70,0.65,713.68,82.37,-107.04,11.77,0.995,0.000
2.34,27.01,21.94,0.65,713.89,82.40,-107.14,11.77,0.995,0.000
2.36,27.24,22.17,0.65,714.10,82.42,-107.24,11.77,0.995,0.000
2.38,27.48,22.41,0.65,714.31,82.44,-107.35,11.77,0.995,0.000
2.40,27.71,22.64,0.65,714.52,82.47,-107.45,11.77,0.995,0.000
2.42,27.95,22.88,0.65,714.73,82.49,-107.55,11.77,0.995,0.000
2.44,28.18,23.11,0.65,714.94,82.52,-107.66,11.77,0.995,0.000
2.46,28.42,23.35,0.65,715.15,82.54,-107.76,11.77,0.995,0.000
2.48,28.65,23.58,0.65,715.36,82.57,-107.86,11.77,0.995,0.000
2.50,28.89,23.82,0.65,715.57,82.59,-107.96,11.77,0.995,0.000
2.52,29.12,24.06,0.65,715.78,82.62,-108.07,11.77,0.995,0.000
2.54,29.36,24.29,0.65,715.99,82.64,-108.17,11.77,0.995,0.000
2.56,29.60,24.53,0.65,716.20,82.67,-108.27,11.77,0.995,0.000
2.58,29.83,24.76,0.65,716.41,82.69,-108.37,11.77,0.995,0.000
2.60,30.07,25.00,0.65,716.62,82.72,-108.47,11.77,0.994,0.000
2.62,30.30,25.23,0.65,716.83,82.74,-108.57,11.77,0.994,0.000
2.64,30.54,25.47,0.65,717.04,82.77,-108.68,11.77,0.994,0.000
2.66,30.77,25.70,0.65,717.26,82.79,-108.78,11.77,0.994,0.000
2.68,31.01,25.94,0.65,717.47,82.82,-108.88,11.77,0.994,0.000
2.70,31.24,26.17,0.65,717.68,82.84,-108.98,11.77,0.994,0.000
2.72,31.48,26.41,0.65,717.89,82.87,-109.08,11.77,0.994,0.000
2.74,31.72,26.65,0.65,718.10,82.89,-109.18,11.77,0.994,0.000
2.76,31.95,26.88,0.65,718.31,82.92,-109.28,11.77,0.994,0.000
2.78,32.19,27.12,0.65,718.52,82.94,-109.38,11.77,0.994,0.000
2.80,32.42,27.35,0.65,718.74,82.97,-109.48,11.77,0.994,0.000
2.82,32.66,27.59,0.65,718.95,82.99,-109.58,11.77,0.994,0.000
2.84,32.89,27.82,0.65,719.16,83.02,-109.68,11.77,0.994,0.000
2.86,33.13,28.06,0.65,719.37,83.04,-109.78,11.77,0.994,0.000
2.88,33.36,28.29,0.65,719.58,83.07,-109.88,11.77,0.994,0.000
2.90,33.60,28.53,0.65,719.80,83.09,-109.97,11.77,0.994,0.000
2.92,33.83,28.77,0.65,720.01,83.12,-110.07,11.77,0.994,0.000
2.94,34.07,29.00,0.65,720.22,83.14,-110.17,11.77,0.994,0.000
2.96,34.31,29.24,0.65,720.43,83.17,-110.27,11.77,0.994,0.000
2.98,34.54,29.47,0.65,720.64,83.19,-110.37,11.77,0.994,0.000
3.00,34.78,29.71,0.65,720.86,83.22,-110.47,11.77,0.994,0.000
3.02,35.01,29.94,0.65,721.07,83.25,-110.56,11.77,0.994,0.000
3.04,35.25,30.18,0.65,721.28,83.27,-110.66,11.77,0.994,0.000
3.06,35.48,30.41,0.65,721.49,83.30,-110.76,11.77,0.994,0.000
3.08,35.72,30.65,0.65,721.71,83.32,-110.85,11.77,0.994,0.000
3.10,35.95,30.88,0.65,721.92,83.35,-110.95,11.77,0.994,0.000
3.12,36.19,31.12,0.65,722.13,83.37,-111.05,11.77,0.994,0.000
3.14,36.42,31.35,0.65,722.35,83.40,-111.14,11.77,0.994,0.000
3.16,36.66,31.59,0.65,722.56,83.43,-111.24,11.77,0.994,0.000
3.18,36.89,31.83,0.65,722.77,83.45,-111.34,11.77,0.994,0.000
3.20,37.13,32.06,0.65,722.99,83.48,-111.43,11.76,0.994,0.000
3.22,37.37,32.30,0.65,723.20,83.50,-111.53,11.76,0.994,0.000
3.24,37.60,32.53,0.65,723.41,83.53,-111.62,11.76,0.994,0.000
3.26,37.84,32.77,0.65,723.63,83.56,-111.72,11.76,0.994,0.000
3.28,38.07,33.00,0.65,723.84,83.58,-111.81,11.76,0.994,0.000
3.30,38.31,33.24,0.65,724.05,83.61,-111.91,11.76,0.994,0.000
3.32,38.54,33.47,0.65,724.27,83.63,-112.00,11.76,0.994,0.000
3.34,38.78,33.71,0.65,724.48,83.66,-112.10,11.76,0.994,0.000
3.36,39.01,33.94,0.65,724.70,83.69,-112.19,11.76,0.994,0.000
3.38,39.25,34.18,0.65,724.91,83.71,-112.28,11.76,0.994,0.000
3.40,39.48,34.41,0.65,725.12,83.74,-112.38,11.76,0.994,0.000
3.42,39.72,34.65,0.65,725.34,83.77,-112.47,11.76,0.994,0.000
3.44,39.95,34.88,0.65,725.55,83.79,-112.56,11.76,0.994,0.000
3.46,40.19,35.12,0.65,725.77,83.82,-112.65,11.76,0.994,0.000
3.48,40.42,35.35,0.65,725.98,83.84,-112.75,11.76,0.994,0.000
3.50,40.66,35.59,0.65,726.20,83.87,-112.84,11.76,0.994,0.000
3.52,40.90,35.83,0.65,726.41,83.90,-112.93,11.76,0.994,0.000
3.54,41.13,36.06,0.65,726.63,83.92,-113.02,11.76,0.994,0.000
3.56,41.37,36.30,0.65,726.84,83.95,-113.11,11.76,0.994,0.000
3.58,41.60,36.53,0.65,727.06,83.98,-113.20,11.76,0.994,0.000
3.60,41.84,36.77,0.65,727.27,84.01,-113.30,11.76,0.994,0.000
3.62,42.07,37.00,0.65,727.49,84.03,-113.39,11.76,0.994,0.000
3.64,42.31,37.24,0.65,727.70,84.06,-113.48,11.76,0.994,0.000
3.66,42.54,37.47,0.65,727.92,84.09,-113.57,11.76,0.994,0.000
3.68,42.78,37.71,0.65,728.13,84.11,-113.66,11.76,0.994,0.000
3.70,43.01,37.94,0.65,728.35,84.14,-113.74,11.76,0.994,0.000
3.72,43.25,38.18,0.65,728.57,84.17,-113.83,11.76,0.993,0.000
3.74,43.48,38.41,0.65,728.78,84.19,-113.92,11.76,0.993,0.000
3.76,43.72,38.65,0.65,729.00,84.22,-114.01,11.76,0.993,0.000
3.78,43.95,38.88,0.65,729.21,84.25,-114.10,11.76,0.993,0.000
3.80,44.19,39.12,0.65,729.43,84.28,-114.19,11.76,0.993,0.000
3.82,44.42,39.35,0.65,729.65,84.30,-114.27,11.75,0.993,0.000
3.84,44.66,39.59,0.65,729.86,84.33,-114.36,11.75,0.993,0.000
3.86,44.89,39.82,0.65,730.08,84.36,-114.45,11.75,0.993,0.000
3.88,45.13,40.06,0.65,730.30,84.39,-114.54,11.75,0.993,0.000
3.90,45.37,40.30,0.65,730.51,84.41,-114.62,11.75,0.993,0.000
3.92,45.60,40.53,0.65,730.73,84.44,-114.71,11.75,0.993,0.000
3.94,45.84,40.77,0.65,730.95,84.47,-114.79,11.75,0.993,0.000
3.96,46.07,41.00,0.65,731.16,84.50,-114.88,11.75,0.993,0.000
3.98,46.31,41.24,0.65,731.38,84.52,-114.97,11.75,0.993,0.000
4.00,46.54,41.47,0.65,731.60,84.55,-115.05,11.75,0.993,0.000
4.02,46.78,41.71,0.65,731.82,84.58,-115.13,11.75,0.993,0.000
4.04,47.01,41.94,0.65,732.03,84.61,-115.22,11.75,0.993,0.000
4.06,47.25,42.18,0.65,732.25,84.64,-115.30,11.75,0.993,0.000
4.08,47.48,42.41,0.65,732.47,84.66,-115.39,11.75,0.993,0.000
4.10,47.72,42.65,0.65,732.69,84.69,-115.47,11.75,0.993,0.000
4.12,47.95,42.88,0.65,732.91,84.72,-115.55,11.75,0.993,0.000
4.14,48.19,43.12,0.65,733.12,84.75,-115.63,11.75,0.993,0.000
4.16,48.42,43.35,0.65,733.34,84.78,-115.72,11.75,0.993,0.000
4.18,48.66,43.59,0.65,733.56,84.80,-115.80,11.75,0.993,0.000
4.20,48.89,43.82,0.65,733.78,84.83,-115.88,11.75,0.993,0.000
4.22,49.13,44.06,0.65,734.00,84.86,-115.96,11.75,0.993,0.000
4.24,49.36,44.29,0.65,734.22,84.89,-116.04,11.75,0.993,0.000
4.26,49.60,44.53,0.65,734.43,84.92,-116.12,11.75,0.993,0.000
4.28,49.83,44.76,0.65,734.65,84.95,-116.20,11.75,0.993,0.000
4.30,50.07,45.00,0.65,734.87,84.98,-116.28,11.75,0.993,0.000
4.32,50.30,45.23,0.65,735.09,85.00,-116.36,11.74,0.993,0.000
4.34,50.54,45.47,0.65,735.31,85.03,-116.44,11.74,0.993,0.000
4.36,50.77,45.70,0.65,735.53,85.06,-116.52,11.74,0.993,0.000
4.38,51.01,45.94,0.65,735.75,85.09,-116.60,11.74,0.993,0.000
4.40,51.24,46.17,0.65,735.97,85.12,-116.67,11.74,0.993,0.000
4.42,51.48,46.41,0.65,736.19,85.15,-116.75,11.74,0.992,0.000
4.44,51.71,46.64,0.65,736.41,85.18,-116.83,11.74,0.992,0.000
4.46,51.95,46.88,0.65,736.63,85.21,-116.90,11.74,0.992,0.000
4.48,52.18,47.11,0.65,736.85,85.24,-116.98,11.74,0.992,0.000
4.50,52.42,47.35,0.65,737.07,85.27,-117.06,11.74,0.992,0.000
4.52,52.65,47.58,0.65,737.29,85.30,-117.13,11.74,0.992,0.000
4.54,52.89,47.82,0.65,737.51,85.33,-117.21,11.74,0.992,0.000
4.56,53.12,48.05,0.65,737.73,85.36,-117.28,11.74,0.992,0.000
4.58,53.36,48.29,0.65,737.95,85.38,-117.35,11.74,0.992,0.000
4.60,53.59,48.52,0.65,738.17,85.41,-117.43,11.74,0.992,0.000
4.62,53.83,48.76,0.65,738.39,85.44,-117.50,11.74,0.992,0.000
4.64,54.06,48.99,0.65,738.61,85.47,-117.57,11.74,0.992,0.000
4.66,54.30,49.23,0.65,738.84,85.50,-117.65,11.74,0.992,0.000
4.68,54.53,49.46,0.65,739.06,85.53,-117.72,11.74,0.992,0.000
4.70,54.77,49.70,0.65,739.28,85.56,-117.79,11.74,0.992,0.000
4.72,55.00,49.93,0.65,739.50,85.59,-117.86,11.73,0.992,0.000
4.74,55.24,50.17,0.65,739.72,85.62,-117.93,11.73,0.992,0.000
4.76,55.47,50.40,0.65,739.94,85.65,-118.00,11.73,0.992,0.000
4.78,55.71,50.64,0.65,740.17,85.69,-118.07,11.73,0.992,0.000
4.80,55.94,50.87,0.65,740.39,85.72,-118.14,11.73,0.992,0.000
4.82,56.18,51.11,0.65,740.61,85.75,-118.21,11.73,0.992,0.000
4.84,56.41,51.34,0.65,740.83,85.78,-118.27,11.73,0.992,0.000
4.86,56.65,51.58,0.65,741.06,85.81,-118.34,11.73,0.992,0.000
4.88,56.88,51.81,0.65,741.28,85.84,-118.41,11.73,0.992,0.000
4.90,57.12,52.05,0.65,741.50,85.87,-118.48,11.73,0.992,0.000
4.92,57.35,52.28,0.65,741.72,85.90,-118.54,11.73,0.992,0.000
4.94,57.59,52.52,0.65,741.95,85.93,-118.61,11.73,0.992,0.000
4.96,57.82,52.75,0.65,742.17,85.96,-118.67,11.73,0.991,0.000
4.98,58.05,52.99,0.65,742.39,85.99,-118.74,11.73,0.991,0.000
5.00,58.29,53.22,0.65,742.62,86.02,-118.80,11.73,0.991,0.000
5.02,58.53,53.46,0.65,742.84,86.06,-118.86,11.73,0.991,0.000
5.04,58.76,53.69,0.65,743.06,86.09,-118.93,11.73,0.991,0.000
5.06,59.00,53.93,0.65,743.29,86.12,-118.99,11.73,0.991,0.000
5.08,59.23,54.16,0.65,743.51,86.15,-119.05,11.73,0.991,0.000
5.10,59.46,54.40,0.65,743.74,86.18,-119.11,11.72,0.991,0.000
5.12,59.70,54.63,0.65,743.96,86.21,-119.17,11.72,0.991,0.000
5.14,59.93,54.86,0.65,744.18,86.24,-119.24,11.72,0.991,0.000
5.16,60.17,55.10,0.65,744.41,86.28,-119.30,11.72,0.991,0.000
5.18,60.40,55.33,0.65,744.63,86.31,-119.36,11.72,0.991,0.000
5.20,60.64,55.57,0.65,744.86,86.34,-119.42,11.72,0.991,0.000
5.22,60.87,55.81,0.65,745.08,86.37,-119.47,11.72,0.991,0.000
5.24,61.11,56.04,0.65,745.31,86.41,-119.53,11.72,0.991,0.000
5.26,61.34,56.27,0.65,745.53,86.44,-119.59,11.72,0.991,0.000
5.28,61.58,56.51,0.65,745.75,86.47,-119.65,11.72,0.991,0.000
5.30,61.81,56.74,0.65,745.98,86.50,-119.71,11.72,0.991,0.000
5.32,62.05,56.98,0.65,746.20,86.54,-119.76,11.72,0.991,0.000
5.34,62.28,57.21,0.65,746.43,86.57,-119.82,11.72,0.991,0.000
5.36,62.51,57.45,0.65,746.65,86.60,-119.88,11.72,0.991,0.000
5.38,62.75,57.68,0.65,746.88,86.63,-119.93,11.72,0.990,0.000
5.40,62.98,57.92,0.65,747.10,86.67,-119.99,11.72,0.990,0.000
5.42,63.22,58.15,0.65,747.33,86.70,-120.05,11.72,0.990,0.000
5.44,63.45,58.38,0.65,747.55,86.73,-120.10,11.72,0.990,0.000
5.46,63.69,58.62,0.65,747.78,86.77,-120.16,11.71,0.990,0.000
5.48,63.92,58.85,0.65,748.00,86.80,-120.21,11.71,0.990,0.000
5.50,64.16,59.09,0.65,748.23,86.83,-120.26,11.71,0.990,0.000
5.52,64.39,59.32,0.65,748.46,86.86,-120.32,11.71,0.990,0.000
5.54,64.62,59.55,0.65,748.68,86.90,-120.37,11.71,0.990,0.000
5.56,64.86,59.79,0.65,748.91,86.93,-120.43,11.71,0.990,0.000
5.58,65.09,60.02,0.65,749.13,86.96,-120.48,11.71,0.990,0.000
5.60,65.33,60.26,0.65,749.36,87.00,-120.53,11.71,0.990,0.000
5.62,65.56,60.49,0.65,749.58,87.03,-120.59,11.71,0.990,0.000
5.64,65.80,60.73,0.65,749.81,87.07,-120.64,11.71,0.990,0.000
5.66,66.03,60.96,0.65,750.03,87.10,-120.69,11.71,0.990,0.000
5.68,66.26,61.19,0.65,750.26,87.13,-120.74,11.71,0.990,0.000
5.70,66.50,61.43,0.65,750.49,87.17,-120.79,11.71,0.990,0.000
5.72,66.73,61.66,0.65,750.71,87.20,-120.85,11.71,0.990,0.000
5.74,66.97,61.90,0.65,750.94,87.23,-120.90,11.71,0.990,0.000
5.76,67.20,62.13,0.65,751.16,87.27,-120.95,11.71,0.990,0.000
5.78,67.43,62.36,0.65,751.39,87.30,-121.00,11.71,0.990,0.000
5.80,67.67,62.60,0.65,751.62,87.33,-121.05,11.71,0.990,0.000
5.82,67.90,62.83,0.65,751.84,87.37,-121.10,11.71,0.990,0.000
5.84,68.14,63.07,0.65,752.07,87.40,-121.15,11.71,0.990,0.000
5.86,68.37,63.30,0.65,752.30,87.43,-121.20,11.71,0.990,0.000
5.88,68.61,63.54,0.65,752.52,87.47,-121.25,11.71,0.990,0.000
5.90,68.84,63.77,0.65,752.75,87.50,-121.30,11.71,0.990,0.000
5.92,69.07,64.00,0.65,752.97,87.53,-121.35,11.71,0.990,0.000
5.94,69.31,64.24,0.65,753.20,87.57,-121.40,11.71,0.990,0.000
5.96,69.54,64.47,0.65,753.43,87.60,-121.45,11.71,0.990,0.000
5.98,69.78,64.71,0.65,753.65,87.63,-121.50,11.71,0.990,0.000
6.00,70.01,64.94,0.65,753.88,87.67,-121.55,11.71,0.990,0.000
6.02,70.24,65.17,0.65,754.11,87.70,-121.60,11.71,0.990,0.000
6.04,70.48,65.41,0.65,754.33,87.73,-121.65,11.71,0.990,0.000
6.06,70.71,65.64,0.65,754.56,87.77,-121.70,11.71,0.990,0.000
6.08,70.95,65.88,0.65,754.79,87.80,-121.75,11.71,0.990,0.000
6.10,71.18,66.11,0.65,755.01,87.83,-121.79,11.71,0.990,0.000
6.12,71.41,66.35,0.65,755.24,87.87,-121.84,11.71,0.990,0.000
6.14,71.65,66.58,0.65,755.46,87.90,-121.89,11.71,0.990,0.000
6.16,71.88,66.81,0.65,755.69,87.93,-121.94,11.71,0.990,0.000
6.18,72.12,67.05,0.65,755.92,87.97,-121.99,11.71,0.990,0.000
6.20,72.35,67.28,0.65,756.14,88.00,-122.04,11.70,0.990,0.000
6.22,72.59,67.52,0.65,756.37,88.03,-122.08,11.70,0.990,0.000
6.24,72.82,67.75,0.65,756.60,88.07,-122.13,11.70,0.990,0.000
6.26,73.05,67.98,0.65,756.82,88.10,-122.18,11.70,0.990,0.000
6.28,73.29,68.22,0.65,757.05,88.13,-122.23,11.70,0.990,0.000
6.30,73.52,68.45,0.65,757.28,88.17,-122.27,11.70,0.990,0.000
6.32,73.76,68.69,0.65,757.51,88.20,-122.32,11.70,0.990,0.000
6.34,73.99,68.92,0.65,757.73,88.23,-122.37,11.70,0.990,0.000
6.36,74.22,69.16,0.65,757.96,88.27,-122.41,11.70,0.990,0.000
6.38,74.46,69.39,0.65,758.19,88.30,-122.46,11.70,0.990,0.000
6.40,74.69,69.62,0.65,758.41,88.34,-122.51,11.70,0.990,0.000
6.42,74.93,69.86,0.65,758.64,88.37,-122.55,11.70,0.990,0.000
6.44,75.16,70.09,0.65,758.87,88.40,-122.60,11.70,0.990,0.000
6.46,75.39,70.33,0.65,759.09,88.44,-122.65,11.70,0.990,0.000
6.48,75.63,70.56,0.65,759.32,88.47,-122.69,11.70,0.990,0.000
6.50,75.86,70.79,0.65,759.55,88.50,-122.74,11.70,0.990,0.000
6.52,76.10,71.03,0.65,759.77,88.54,-122.79,11.70,0.990,0.000
6.54,76.33,71.26,0.65,760.00,88.57,-122.83,11.70,0.990,0.000
6.56,76.57,71.50,0.65,760.23,88.61,-122.88,11.70,0.990,0.000
6.58,76.80,71.73,0.65,760.46,88.64,-122.92,11.70,0.990,0.000
6.60,77.03,71.96,0.65,760.68,88.67,-122.97,11.70,0.990,0.000
6.62,77.27,72.20,0.65,760.91,88.71,-123.01,11.70,0.990,0.000
6.64,77.50,72.43,0.65,761.14,88.74,-123.06,11.70,0.990,0.000
6.66,77.74,72.67,0.65,761.36,88.77,-123.10,11.70,0.990,0.000
6.68,77.97,72.90,0.65,761.59,88.81,-123.15,11.70,0.990,0.000
6.70,78.20,73.13,0.65,761.82,88.84,-123.19,11.70,0.989,0.000
6.72,78.44,73.37,0.65,762.05,88.88,-123.24,11.70,0.989,0.000
6.74,78.67,73.60,0.65,762.27,88.91,-123.28,11.70,0.989,0.000
6.76,78.91,73.84,0.65,762.50,88.94,-123.32,11.70,0.989,0.000
6.78,79.14,74.07,0.65,762.73,88.98,-123.37,11.70,0.989,0.000
