profile,scenario,time,speed,vx,vy,vz,throttle,brake,steering,grounded,wipeout,x,y,z,up,deltaSpeed,contact,impulse,nx,ny,nz,separation
moto,road-0,11.120,55.382,55.307,-0.352,-2.857,1.000,0.000,-0.009,4,False,-115.405,8.629,525.146,1.000,0.012,Ground_320_560,0.000,0.006,1.000,0.000,0.1440
moto,road-0,11.120,55.382,55.307,-0.352,-2.857,1.000,0.000,-0.009,4,False,-115.405,8.629,525.146,1.000,0.012,Ground_320_560,0.000,0.006,1.000,0.000,0.1440
moto,road-0,11.120,55.382,55.307,-0.352,-2.857,1.000,0.000,-0.009,4,False,-115.405,8.629,525.146,1.000,0.012,Ground_320_560,0.000,0.006,1.000,0.000,0.1451
moto,road-0,11.120,55.382,55.307,-0.352,-2.857,1.000,0.000,-0.009,4,False,-115.405,8.629,525.146,1.000,0.012,Ground_320_560,0.000,0.006,1.000,0.000,0.1440
moto,road-0,11.120,55.382,55.307,-0.352,-2.857,1.000,0.000,-0.009,4,False,-115.405,8.629,525.146,1.000,0.012,Ground_320_560,0.000,0.006,1.000,0.000,0.1440
moto,road-0,11.133,55.382,55.307,-0.352,-2.857,1.000,0.000,-0.020,4,False,-115.405,8.629,525.146,1.000,0.012,,0.000,0.000,0.000,0.000,0.0000
moto,road-0,11.140,55.394,55.322,-0.348,-2.813,1.000,0.000,-0.020,4,False,-114.298,8.622,525.090,1.000,0.012,Ground_320_560,0.000,0.006,1.000,0.000,0.1449
moto,road-0,11.140,55.394,55.322,-0.348,-2.813,1.000,0.000,-0.020,4,False,-114.298,8.622,525.090,1.000,0.012,Ground_320_560,0.000,0.006,1.000,0.000,0.1438
moto,road-0,11.140,55.394,55.322,-0.348,-2.813,1.000,0.000,-0.020,4,False,-114.298,8.622,525.090,1.000,0.012,Ground_320_560,0.000,0.006,1.000,0.000,0.1437
moto,road-0,11.140,55.394,55.322,-0.348,-2.813,1.000,0.000,-0.020,4,False,-114.298,8.622,525.090,1.000,0.012,Ground_320_560,0.000,0.006,1.000,0.000,0.1449
moto,road-0,11.140,55.394,55.322,-0.348,-2.813,1.000,0.000,-0.020,4,False,-114.298,8.622,525.090,1.000,0.012,Ground_320_560,0.000,0.006,1.000,0.000,0.1440
moto,road-0,11.140,55.394,55.322,-0.348,-2.813,1.000,0.000,-0.020,4,False,-114.298,8.622,525.090,1.000,0.012,Ground_320_560,0.000,0.006,1.000,0.000,0.1444
moto,road-0,11.150,55.394,55.322,-0.348,-2.813,1.000,0.000,-0.018,4,False,-114.298,8.622,525.090,1.000,0.012,,0.000,0.000,0.000,0.000,0.0000
moto,road-0,11.160,55.406,55.336,-0.345,-2.761,1.000,0.000,-0.018,4,False,-113.191,8.616,525.035,1.000,0.012,Ground_320_560,0.000,0.006,1.000,0.000,0.1447
moto,road-0,11.160,55.406,55.336,-0.345,-2.761,1.000,0.000,-0.018,4,False,-113.191,8.616,525.035,1.000,0.012,Ground_320_560,0.000,0.006,1.000,0.000,0.1435
moto,road-0,11.160,55.406,55.336,-0.345,-2.761,1.000,0.000,-0.018,4,False,-113.191,8.616,525.035,1.000,0.012,Ground_320_560,0.000,0.006,1.000,0.000,0.1435
moto,road-0,11.160,55.406,55.336,-0.345,-2.761,1.000,0.000,-0.018,4,False,-113.191,8.616,525.035,1.000,0.012,Ground_320_560,0.000,0.006,1.000,0.000,0.1447
moto,road-0,11.160,55.406,55.336,-0.345,-2.761,1.000,0.000,-0.018,4,False,-113.191,8.616,525.035,1.000,0.012,Ground_320_560,0.000,0.006,1.000,0.000,0.1435
moto,road-0,11.160,55.406,55.336,-0.345,-2.761,1.000,0.000,-0.018,4,False,-113.191,8.616,525.035,1.000,0.012,Ground_320_560,0.000,0.006,1.000,0.000,0.1436
moto,road-0,11.166,55.406,55.336,-0.345,-2.761,1.000,0.000,-0.017,4,False,-113.191,8.616,525.035,1.000,0.012,,0.000,0.000,0.000,0.000,0.0000
moto,road-0,11.180,55.418,55.351,-0.341,-2.701,1.000,0.000,-0.017,4,False,-112.084,8.609,524.981,1.000,0.012,Ground_320_560,0.000,0.006,1.000,0.000,0.1445
moto,road-0,11.180,55.418,55.351,-0.341,-2.701,1.000,0.000,-0.017,4,False,-112.084,8.609,524.981,1.000,0.012,Ground_320_560,0.000,0.006,1.000,0.000,0.1433
moto,road-0,11.180,55.418,55.351,-0.341,-2.701,1.000,0.000,-0.017,4,False,-112.084,8.609,524.981,1.000,0.012,Ground_320_560,0.000,0.006,1.000,0.000,0.1433
moto,road-0,11.180,55.418,55.351,-0.341,-2.701,1.000,0.000,-0.017,4,False,-112.084,8.609,524.981,1.000,0.012,Ground_320_560,0.000,0.006,1.000,0.000,0.1445
moto,road-0,11.180,55.418,55.351,-0.341,-2.701,1.000,0.000,-0.017,4,False,-112.084,8.609,524.981,1.000,0.012,Ground_320_560,0.000,0.006,1.000,0.000,0.1436
moto,road-0,11.180,55.418,55.351,-0.341,-2.701,1.000,0.000,-0.017,4,False,-112.084,8.609,524.981,1.000,0.012,Ground_320_560,0.000,0.006,1.000,0.000,0.1440
moto,road-0,11.184,55.418,55.351,-0.341,-2.701,1.000,0.000,-0.015,4,False,-112.084,8.609,524.981,1.000,0.012,,0.000,0.000,0.000,0.000,0.0000
moto,road-0,11.200,55.430,55.366,-0.337,-2.633,1.000,0.000,-0.015,4,False,-110.977,8.602,524.928,1.000,0.012,Ground_320_560,0.000,0.006,1.000,0.000,0.1443
moto,road-0,11.200,55.430,55.366,-0.337,-2.633,1.000,0.000,-0.015,4,False,-110.977,8.602,524.928,1.000,0.012,Ground_320_560,0.000,0.006,1.000,0.000,0.1430
moto,road-0,11.200,55.430,55.366,-0.337,-2.633,1.000,0.000,-0.015,4,False,-110.977,8.602,524.928,1.000,0.012,Ground_320_560,0.000,0.006,1.000,0.000,0.1430
moto,road-0,11.200,55.430,55.366,-0.337,-2.633,1.000,0.000,-0.015,4,False,-110.977,8.602,524.928,1.000,0.012,Ground_320_560,0.000,0.006,1.000,0.000,0.1443
moto,road-0,11.200,55.430,55.366,-0.337,-2.633,1.000,0.000,-0.015,4,False,-110.977,8.602,524.928,1.000,0.012,Ground_320_560,0.000,0.006,1.000,0.000,0.1430
moto,road-0,11.200,55.430,55.366,-0.337,-2.633,1.000,0.000,-0.015,4,False,-110.977,8.602,524.928,1.000,0.012,Ground_320_560,0.000,0.006,1.000,0.000,0.1432
moto,road-0,11.200,55.430,55.366,-0.337,-2.633,1.000,0.000,-0.014,4,False,-110.977,8.602,524.928,1.000,0.012,,0.000,0.000,0.000,0.000,0.0000
moto,road-0,11.217,55.430,55.366,-0.337,-2.633,1.000,0.000,-0.012,4,False,-110.977,8.602,524.928,1.000,0.000,,0.000,0.000,0.000,0.000,0.0000
moto,road-0,11.220,55.441,55.381,-0.333,-2.559,1.000,0.000,-0.012,4,False,-109.869,8.595,524.877,1.000,0.012,Ground_320_560,0.000,0.006,1.000,0.000,0.1441
moto,road-0,11.220,55.441,55.381,-0.333,-2.559,1.000,0.000,-0.012,4,False,-109.869,8.595,524.877,1.000,0.012,Ground_320_560,0.000,0.006,1.000,0.000,0.1428
moto,road-0,11.220,55.441,55.381,-0.333,-2.559,1.000,0.000,-0.012,4,False,-109.869,8.595,524.877,1.000,0.012,Ground_320_560,0.000,0.006,1.000,0.000,0.1427
moto,road-0,11.220,55.441,55.381,-0.333,-2.559,1.000,0.000,-0.012,4,False,-109.869,8.595,524.877,1.000,0.012,Ground_320_560,0.000,0.006,1.000,0.000,0.1441
moto,road-0,11.220,55.441,55.381,-0.333,-2.559,1.000,0.000,-0.012,4,False,-109.869,8.595,524.877,1.000,0.012,Ground_320_560,0.000,0.006,1.000,0.000,0.1428
moto,road-0,11.220,55.441,55.381,-0.333,-2.559,1.000,0.000,-0.012,4,False,-109.869,8.595,524.877,1.000,0.012,Ground_320_560,0.000,0.006,1.000,0.000,0.1429
moto,road-0,11.234,55.441,55.381,-0.333,-2.559,1.000,0.000,-0.023,4,False,-109.869,8.595,524.877,1.000,0.012,,0.000,0.000,0.000,0.000,0.0000
moto,road-0,11.240,55.453,55.396,-0.329,-2.480,1.000,0.000,-0.023,4,False,-108.762,8.589,524.827,1.000,0.011,Ground_320_560,0.000,0.006,1.000,0.000,0.1439
moto,road-0,11.240,55.453,55.396,-0.329,-2.480,1.000,0.000,-0.023,4,False,-108.762,8.589,524.827,1.000,0.011,Ground_320_560,0.000,0.006,1.000,0.000,0.1424
moto,road-0,11.240,55.453,55.396,-0.329,-2.480,1.000,0.000,-0.023,4,False,-108.762,8.589,524.827,1.000,0.011,Ground_320_560,0.000,0.006,1.000,0.000,0.1424
moto,road-0,11.240,55.453,55.396,-0.329,-2.480,1.000,0.000,-0.023,4,False,-108.762,8.589,524.827,1.000,0.011,Ground_320_560,0.000,0.006,1.000,0.000,0.1439
moto,road-0,11.240,55.453,55.396,-0.329,-2.480,1.000,0.000,-0.023,4,False,-108.762,8.589,524.827,1.000,0.011,Ground_320_560,0.000,0.006,1.000,0.000,0.1424
moto,road-0,11.240,55.453,55.396,-0.329,-2.480,1.000,0.000,-0.023,4,False,-108.762,8.589,524.827,1.000,0.011,Ground_320_560,0.000,0.006,1.000,0.000,0.1427
moto,road-0,11.250,55.453,55.396,-0.329,-2.480,1.000,0.000,-0.021,4,False,-108.762,8.589,524.827,1.000,0.011,,0.000,0.000,0.000,0.000,0.0000
moto,road-0,11.260,55.464,55.411,-0.324,-2.395,1.000,0.000,-0.021,4,False,-107.653,8.582,524.779,1.000,0.011,Ground_320_560,0.000,0.006,1.000,0.000,0.1437
moto,road-0,11.260,55.464,55.411,-0.324,-2.395,1.000,0.000,-0.021,4,False,-107.653,8.582,524.779,1.000,0.011,Ground_320_560,0.000,0.006,1.000,0.000,0.1422
moto,road-0,11.260,55.464,55.411,-0.324,-2.395,1.000,0.000,-0.021,4,False,-107.653,8.582,524.779,1.000,0.011,Ground_320_560,0.000,0.006,1.000,0.000,0.1421
moto,road-0,11.260,55.464,55.411,-0.324,-2.395,1.000,0.000,-0.021,4,False,-107.653,8.582,524.779,1.000,0.011,Ground_320_560,0.000,0.006,1.000,0.000,0.1437
moto,road-0,11.260,55.464,55.411,-0.324,-2.395,1.000,0.000,-0.021,4,False,-107.653,8.582,524.779,1.000,0.011,Ground_320_560,0.000,0.006,1.000,0.000,0.1424
moto,road-0,11.260,55.464,55.411,-0.324,-2.395,1.000,0.000,-0.021,4,False,-107.653,8.582,524.779,1.000,0.011,Ground_320_560,0.000,0.006,1.000,0.000,0.1425
moto,road-0,11.268,55.464,55.411,-0.324,-2.395,1.000,0.000,-0.018,4,False,-107.653,8.582,524.779,1.000,0.011,,0.000,0.000,0.000,0.000,0.0000
moto,road-0,11.280,55.475,55.426,-0.319,-2.303,1.000,0.000,-0.018,4,False,-106.545,8.576,524.733,1.000,0.011,Ground_320_560,0.000,0.006,1.000,0.000,0.1434
moto,road-0,11.280,55.475,55.426,-0.319,-2.303,1.000,0.000,-0.018,4,False,-106.545,8.576,524.733,1.000,0.011,Ground_320_560,0.000,0.006,1.000,0.000,0.1419
moto,road-0,11.280,55.475,55.426,-0.319,-2.303,1.000,0.000,-0.018,4,False,-106.545,8.576,524.733,1.000,0.011,Ground_320_560,0.000,0.006,1.000,0.000,0.1418
moto,road-0,11.280,55.475,55.426,-0.319,-2.303,1.000,0.000,-0.018,4,False,-106.545,8.576,524.733,1.000,0.011,Ground_320_560,0.000,0.006,1.000,0.000,0.1434
moto,road-0,11.280,55.475,55.426,-0.319,-2.303,1.000,0.000,-0.018,4,False,-106.545,8.576,524.733,1.000,0.011,Ground_320_560,0.000,0.006,1.000,0.000,0.1419
moto,road-0,11.280,55.475,55.426,-0.319,-2.303,1.000,0.000,-0.018,4,False,-106.545,8.576,524.733,1.000,0.011,Ground_320_560,0.000,0.006,1.000,0.000,0.1423
moto,road-0,11.283,55.475,55.426,-0.319,-2.303,1.000,0.000,-0.017,4,False,-106.545,8.576,524.733,1.000,0.011,,0.000,0.000,0.000,0.000,0.0000
moto,road-0,11.299,55.475,55.426,-0.319,-2.303,1.000,0.000,-0.014,4,False,-106.545,8.576,524.733,1.000,0.000,,0.000,0.000,0.000,0.000,0.0000
moto,road-0,11.300,55.486,55.441,-0.315,-2.206,1.000,0.000,-0.014,4,False,-105.436,8.570,524.689,1.000,0.011,Ground_320_560,0.000,0.005,1.000,0.000,0.1432
moto,road-0,11.300,55.486,55.441,-0.315,-2.206,1.000,0.000,-0.014,4,False,-105.436,8.570,524.689,1.000,0.011,Ground_320_560,0.000,0.005,1.000,0.000,0.1416
moto,road-0,11.300,55.486,55.441,-0.315,-2.206,1.000,0.000,-0.014,4,False,-105.436,8.570,524.689,1.000,0.011,Ground_320_560,0.000,0.005,1.000,0.000,0.1415
moto,road-0,11.300,55.486,55.441,-0.315,-2.206,1.000,0.000,-0.014,4,False,-105.436,8.570,524.689,1.000,0.011,Ground_320_560,0.000,0.005,1.000,0.000,0.1432
moto,road-0,11.300,55.486,55.441,-0.315,-2.206,1.000,0.000,-0.014,4,False,-105.436,8.570,524.689,1.000,0.011,Ground_320_560,0.000,0.005,1.000,0.000,0.1420
moto,road-0,11.300,55.486,55.441,-0.315,-2.206,1.000,0.000,-0.014,4,False,-105.436,8.570,524.689,1.000,0.011,Ground_320_560,0.000,0.005,1.000,0.000,0.1420
moto,road-0,11.317,55.486,55.441,-0.315,-2.206,1.000,0.000,-0.024,4,False,-105.436,8.570,524.689,1.000,0.011,,0.000,0.000,0.000,0.000,0.0000
moto,road-0,11.320,55.497,55.456,-0.310,-2.105,1.000,0.000,-0.024,4,False,-104.327,8.563,524.647,1.000,0.011,Ground_320_560,0.000,0.005,1.000,0.000,0.1429
moto,road-0,11.320,55.497,55.456,-0.310,-2.105,1.000,0.000,-0.024,4,False,-104.327,8.563,524.647,1.000,0.011,Ground_320_560,0.000,0.005,1.000,0.000,0.1413
moto,road-0,11.320,55.497,55.456,-0.310,-2.105,1.000,0.000,-0.024,4,False,-104.327,8.563,524.647,1.000,0.011,Ground_320_560,0.000,0.005,1.000,0.000,0.1412
moto,road-0,11.320,55.497,55.456,-0.310,-2.105,1.000,0.000,-0.024,4,False,-104.327,8.563,524.647,1.000,0.011,Ground_320_560,0.000,0.005,1.000,0.000,0.1429
moto,road-0,11.320,55.497,55.456,-0.310,-2.105,1.000,0.000,-0.024,4,False,-104.327,8.563,524.647,1.000,0.011,Ground_320_560,0.000,0.005,1.000,0.000,0.1413
moto,road-0,11.320,55.497,55.456,-0.310,-2.105,1.000,0.000,-0.024,4,False,-104.327,8.563,524.647,1.000,0.011,Ground_320_560,0.000,0.005,1.000,0.000,0.1418
moto,road-0,11.333,55.497,55.456,-0.310,-2.105,1.000,0.000,-0.022,4,False,-104.327,8.563,524.647,1.000,0.011,,0.000,0.000,0.000,0.000,0.0000
moto,road-0,11.340,55.508,55.471,-0.304,-1.998,1.000,0.000,-0.022,4,False,-103.218,8.557,524.607,1.000,0.011,Ground_320_560,0.000,0.005,1.000,0.000,0.1426
moto,road-0,11.340,55.508,55.471,-0.304,-1.998,1.000,0.000,-0.022,4,False,-103.218,8.557,524.607,1.000,0.011,Ground_320_560,0.000,0.005,1.000,0.000,0.1409
moto,road-0,11.340,55.508,55.471,-0.304,-1.998,1.000,0.000,-0.022,4,False,-103.218,8.557,524.607,1.000,0.011,Ground_320_560,0.000,0.005,1.000,0.000,0.1409
moto,road-0,11.340,55.508,55.471,-0.304,-1.998,1.000,0.000,-0.022,4,False,-103.218,8.557,524.607,1.000,0.011,Ground_320_560,0.000,0.005,1.000,0.000,0.1427
moto,road-0,11.340,55.508,55.471,-0.304,-1.998,1.000,0.000,-0.022,4,False,-103.218,8.557,524.607,1.000,0.011,Ground_320_560,0.000,0.005,1.000,0.000,0.1416
moto,road-0,11.340,55.508,55.471,-0.304,-1.998,1.000,0.000,-0.022,4,False,-103.218,8.557,524.607,1.000,0.011,Ground_320_560,0.000,0.005,1.000,0.000,0.1416
moto,road-0,11.350,55.508,55.471,-0.304,-1.998,1.000,0.000,-0.019,4,False,-103.218,8.557,524.607,1.000,0.011,,0.000,0.000,0.000,0.000,0.0000
moto,road-0,11.360,55.518,55.485,-0.299,-1.887,1.000,0.000,-0.019,4,False,-102.108,8.551,524.569,1.000,0.010,Ground_320_560,0.000,0.005,1.000,0.000,0.1424
moto,road-0,11.360,55.518,55.485,-0.299,-1.887,1.000,0.000,-0.019,4,False,-102.108,8.551,524.569,1.000,0.010,Ground_320_560,0.000,0.005,1.000,0.000,0.1406
moto,road-0,11.360,55.518,55.485,-0.299,-1.887,1.000,0.000,-0.019,4,False,-102.108,8.551,524.569,1.000,0.010,Ground_320_560,0.000,0.005,1.000,0.000,0.1406
moto,road-0,11.360,55.518,55.485,-0.299,-1.887,1.000,0.000,-0.019,4,False,-102.108,8.551,524.569,1.000,0.010,Ground_320_560,0.000,0.005,1.000,0.000,0.1424
moto,road-0,11.360,55.518,55.485,-0.299,-1.887,1.000,0.000,-0.019,4,False,-102.108,8.551,524.569,1.000,0.010,Ground_320_560,0.000,0.005,1.000,0.000,0.1408
moto,road-0,11.360,55.518,55.485,-0.299,-1.887,1.000,0.000,-0.019,4,False,-102.108,8.551,524.569,1.000,0.010,Ground_320_560,0.000,0.005,1.000,0.000,0.1413
moto,road-0,11.367,55.518,55.485,-0.299,-1.887,1.000,0.000,-0.016,4,False,-102.108,8.551,524.569,1.000,0.010,,0.000,0.000,0.000,0.000,0.0000
moto,road-0,11.380,55.528,55.499,-0.293,-1.770,1.000,0.000,-0.016,4,False,-100.998,8.546,524.534,1.000,0.010,Ground_320_560,0.000,0.005,1.000,0.000,0.1421
moto,road-0,11.380,55.528,55.499,-0.293,-1.770,1.000,0.000,-0.016,4,False,-100.998,8.546,524.534,1.000,0.010,Ground_320_560,0.000,0.005,1.000,0.000,0.1403
moto,road-0,11.380,55.528,55.499,-0.293,-1.770,1.000,0.000,-0.016,4,False,-100.998,8.546,524.534,1.000,0.010,Ground_320_560,0.000,0.005,1.000,0.000,0.1402
moto,road-0,11.380,55.528,55.499,-0.293,-1.770,1.000,0.000,-0.016,4,False,-100.998,8.546,524.534,1.000,0.010,Ground_320_560,0.000,0.005,1.000,0.000,0.1421
moto,road-0,11.380,55.528,55.499,-0.293,-1.770,1.000,0.000,-0.016,4,False,-100.998,8.546,524.534,1.000,0.010,Ground_320_560,0.000,0.005,1.000,0.000,0.1412
moto,road-0,11.380,55.528,55.499,-0.293,-1.770,1.000,0.000,-0.016,4,False,-100.998,8.546,524.534,1.000,0.010,Ground_320_560,0.000,0.005,1.000,0.000,0.1412
moto,road-0,11.383,55.528,55.499,-0.293,-1.770,1.000,0.000,-0.013,4,False,-100.998,8.546,524.534,1.000,0.010,,0.000,0.000,0.000,0.000,0.0000
moto,road-0,11.400,55.539,55.513,-0.288,-1.652,1.000,0.000,-0.013,4,False,-99.888,8.540,524.501,1.000,0.010,Ground_320_560,0.000,0.005,1.000,0.000,0.1419
moto,road-0,11.400,55.539,55.513,-0.288,-1.652,1.000,0.000,-0.013,4,False,-99.888,8.540,524.501,1.000,0.010,Ground_320_560,0.000,0.005,1.000,0.000,0.1400
moto,road-0,11.400,55.539,55.513,-0.288,-1.652,1.000,0.000,-0.013,4,False,-99.888,8.540,524.501,1.000,0.010,Ground_320_560,0.000,0.005,1.000,0.000,0.1400
moto,road-0,11.400,55.539,55.513,-0.288,-1.652,1.000,0.000,-0.013,4,False,-99.888,8.540,524.501,1.000,0.010,Ground_320_560,0.000,0.005,1.000,0.000,0.1419
moto,road-0,11.400,55.539,55.513,-0.288,-1.652,1.000,0.000,-0.013,4,False,-99.888,8.540,524.501,1.000,0.010,Ground_320_560,0.000,0.005,1.000,0.000,0.1401
moto,road-0,11.400,55.539,55.513,-0.288,-1.652,1.000,0.000,-0.013,4,False,-99.888,8.540,524.501,1.000,0.010,Ground_320_560,0.000,0.005,1.000,0.000,0.1401
moto,road-0,11.401,55.539,55.513,-0.288,-1.652,1.000,0.000,-0.011,4,False,-99.888,8.540,524.501,1.000,0.010,,0.000,0.000,0.000,0.000,0.0000
moto,road-0,11.417,55.539,55.513,-0.288,-1.652,1.000,0.000,-0.008,4,False,-99.888,8.540,524.501,1.000,0.000,,0.000,0.000,0.000,0.000,0.0000
moto,road-0,11.420,55.549,55.527,-0.282,-1.533,1.000,0.000,-0.008,4,False,-98.777,8.534,524.470,1.000,0.010,Ground_320_560,0.000,0.005,1.000,0.000,0.1416
moto,road-0,11.420,55.549,55.527,-0.282,-1.533,1.000,0.000,-0.008,4,False,-98.777,8.534,524.470,1.000,0.010,Ground_320_560,0.000,0.005,1.000,0.000,0.1396
moto,road-0,11.420,55.549,55.527,-0.282,-1.533,1.000,0.000,-0.008,4,False,-98.777,8.534,524.470,1.000,0.010,Ground_320_560,0.000,0.005,1.000,0.000,0.1396
moto,road-0,11.420,55.549,55.527,-0.282,-1.533,1.000,0.000,-0.008,4,False,-98.777,8.534,524.470,1.000,0.010,Ground_320_560,0.000,0.005,1.000,0.000,0.1416
moto,road-0,11.420,55.549,55.527,-0.282,-1.533,1.000,0.000,-0.008,4,False,-98.777,8.534,524.470,1.000,0.010,Ground_320_560,0.000,0.005,1.000,0.000,0.1396
moto,road-0,11.420,55.549,55.527,-0.282,-1.533,1.000,0.000,-0.008,4,False,-98.777,8.534,524.470,1.000,0.010,Ground_320_560,0.000,0.005,1.000,0.000,0.1396
moto,road-0,11.433,55.549,55.527,-0.282,-1.533,1.000,0.000,-0.019,4,False,-98.777,8.534,524.470,1.000,0.010,,0.000,0.000,0.000,0.000,0.0000
moto,road-0,11.440,55.559,55.540,-0.275,-1.417,1.000,0.000,-0.019,4,False,-97.666,8.529,524.442,1.000,0.010,Ground_320_560,0.000,0.005,1.000,0.000,0.1413
moto,road-0,11.440,55.559,55.540,-0.275,-1.417,1.000,0.000,-0.019,4,False,-97.666,8.529,524.442,1.000,0.010,Ground_320_560,0.000,0.005,1.000,0.000,0.1393
moto,road-0,11.440,55.559,55.540,-0.275,-1.417,1.000,0.000,-0.019,4,False,-97.666,8.529,524.442,1.000,0.010,Ground_320_560,0.000,0.005,1.000,0.000,0.1392
moto,road-0,11.440,55.559,55.540,-0.275,-1.417,1.000,0.000,-0.019,4,False,-97.666,8.529,524.442,1.000,0.010,Ground_320_560,0.000,0.005,1.000,0.000,0.1414
moto,road-0,11.440,55.559,55.540,-0.275,-1.417,1.000,0.000,-0.019,4,False,-97.666,8.529,524.442,1.000,0.010,Ground_320_560,0.000,0.005,1.000,0.000,0.1396
moto,road-0,11.440,55.559,55.540,-0.275,-1.417,1.000,0.000,-0.019,4,False,-97.666,8.529,524.442,1.000,0.010,Ground_320_560,0.000,0.005,1.000,0.000,0.1397
moto,road-0,11.451,55.559,55.540,-0.275,-1.417,1.000,0.000,-0.015,4,False,-97.666,8.529,524.442,1.000,0.010,,0.000,0.000,0.000,0.000,0.0000
moto,road-0,11.460,55.569,55.553,-0.269,-1.303,1.000,0.000,-0.015,4,False,-96.555,8.523,524.416,1.000,0.010,Ground_320_560,0.000,0.005,1.000,0.000,0.1410
moto,road-0,11.460,55.569,55.553,-0.269,-1.303,1.000,0.000,-0.015,4,False,-96.555,8.523,524.416,1.000,0.010,Ground_320_560,0.000,0.005,1.000,0.000,0.1389
moto,road-0,11.460,55.569,55.553,-0.269,-1.303,1.000,0.000,-0.015,4,False,-96.555,8.523,524.416,1.000,0.010,Ground_320_560,0.000,0.005,1.000,0.000,0.1388
moto,road-0,11.460,55.569,55.553,-0.269,-1.303,1.000,0.000,-0.015,4,False,-96.555,8.523,524.416,1.000,0.010,Ground_320_560,0.000,0.005,1.000,0.000,0.1410
moto,road-0,11.460,55.569,55.553,-0.269,-1.303,1.000,0.000,-0.015,4,False,-96.555,8.523,524.416,1.000,0.010,Ground_320_560,0.000,0.005,1.000,0.000,0.1389
moto,road-0,11.460,55.569,55.553,-0.269,-1.303,1.000,0.000,-0.015,4,False,-96.555,8.523,524.416,1.000,0.010,Ground_320_560,0.000,0.005,1.000,0.000,0.1391
moto,road-0,11.466,55.569,55.553,-0.269,-1.303,1.000,0.000,-0.013,4,False,-96.555,8.523,524.416,1.000,0.010,,0.000,0.000,0.000,0.000,0.0000
moto,road-0,11.480,55.579,55.565,-0.262,-1.189,1.000,0.000,-0.013,4,False,-95.444,8.518,524.392,1.000,0.010,Ground_320_560,0.000,0.004,1.000,0.000,0.1407
moto,road-0,11.480,55.579,55.565,-0.262,-1.189,1.000,0.000,-0.013,4,False,-95.444,8.518,524.392,1.000,0.010,Ground_320_560,0.000,0.004,1.000,0.000,0.1385
moto,road-0,11.480,55.579,55.565,-0.262,-1.189,1.000,0.000,-0.013,4,False,-95.444,8.518,524.392,1.000,0.010,Ground_320_560,0.000,0.004,1.000,0.000,0.1384
moto,road-0,11.480,55.579,55.565,-0.262,-1.189,1.000,0.000,-0.013,4,False,-95.444,8.518,524.392,1.000,0.010,Ground_320_560,0.000,0.004,1.000,0.000,0.1408
moto,road-0,11.480,55.579,55.565,-0.262,-1.189,1.000,0.000,-0.013,4,False,-95.444,8.518,524.392,1.000,0.010,Ground_320_560,0.000,0.004,1.000,0.000,0.1391
moto,road-0,11.480,55.579,55.565,-0.262,-1.189,1.000,0.000,-0.013,4,False,-95.444,8.518,524.392,1.000,0.010,Ground_320_560,0.000,0.004,1.000,0.000,0.1391
moto,road-0,11.484,55.579,55.565,-0.262,-1.189,1.000,0.000,-0.009,4,False,-95.444,8.518,524.392,1.000,0.010,,0.000,0.000,0.000,0.000,0.0000
moto,road-0,11.500,55.589,55.578,-0.255,-1.078,1.000,0.000,-0.009,4,False,-94.333,8.513,524.370,1.000,0.010,Ground_320_560,0.000,0.004,1.000,0.000,0.1404
moto,road-0,11.500,55.589,55.578,-0.255,-1.078,1.000,0.000,-0.009,4,False,-94.333,8.513,524.370,1.000,0.010,Ground_320_560,0.000,0.004,1.000,0.000,0.1381
moto,road-0,11.500,55.589,55.578,-0.255,-1.078,1.000,0.000,-0.009,4,False,-94.333,8.513,524.370,1.000,0.010,Ground_320_560,0.000,0.004,1.000,0.000,0.1381
moto,road-0,11.500,55.589,55.578,-0.255,-1.078,1.000,0.000,-0.009,4,False,-94.333,8.513,524.370,1.000,0.010,Ground_320_560,0.000,0.004,1.000,0.000,0.1404
moto,road-0,11.500,55.589,55.578,-0.255,-1.078,1.000,0.000,-0.009,4,False,-94.333,8.513,524.370,1.000,0.010,Ground_320_560,0.000,0.004,1.000,0.000,0.1381
moto,road-0,11.500,55.589,55.578,-0.255,-1.078,1.000,0.000,-0.009,4,False,-94.333,8.513,524.370,1.000,0.010,Ground_320_560,0.000,0.004,1.000,0.000,0.1385
moto,road-0,11.501,55.589,55.578,-0.255,-1.078,1.000,0.000,-0.007,4,False,-94.333,8.513,524.370,1.000,0.010,,0.000,0.000,0.000,0.000,0.0000
moto,road-0,11.516,55.589,55.578,-0.255,-1.078,1.000,0.000,-0.004,4,False,-94.333,8.513,524.370,1.000,0.000,,0.000,0.000,0.000,0.000,0.0000
moto,road-0,11.520,55.599,55.590,-0.248,-0.970,1.000,0.000,-0.004,4,False,-93.221,8.508,524.351,1.000,0.010,Ground_320_560,0.000,0.004,1.000,0.000,0.1401
moto,road-0,11.520,55.599,55.590,-0.248,-0.970,1.000,0.000,-0.004,4,False,-93.221,8.508,524.351,1.000,0.010,Ground_320_560,0.000,0.004,1.000,0.000,0.1376
moto,road-0,11.520,55.599,55.590,-0.248,-0.970,1.000,0.000,-0.004,4,False,-93.221,8.508,524.351,1.000,0.010,Ground_320_560,0.000,0.004,1.000,0.000,0.1376
